i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
158,11.0,0.437247,0.504401,0.573273,4.537915,0.237902,AUT,0.0,0.018626,0.070207,0.005872,proton,pi+,solid
159,11.0,0.360381,0.600092,0.574020,4.424156,0.562139,AUT,0.0,0.019539,0.070207,0.006067,proton,pi+,solid
160,11.0,0.344265,0.618175,0.623919,4.379046,0.318975,AUT,0.0,0.014591,0.070207,0.006080,proton,pi+,solid
161,11.0,0.418300,0.529143,0.622711,4.558392,0.294201,AUT,0.0,0.018760,0.070207,0.005890,proton,pi+,solid
162,11.0,0.351231,0.611130,0.673347,4.409454,0.355331,AUT,0.0,0.014447,0.070207,0.006030,proton,pi+,solid
163,11.0,0.431316,0.527838,0.668245,4.697793,0.233434,AUT,0.0,0.050463,0.070207,0.005827,proton,pi+,solid
164,11.0,0.399715,0.646656,0.377376,5.331123,0.282107,AUT,0.0,0.016671,0.070207,0.006065,proton,pi+,solid
165,11.0,0.451152,0.616986,0.384381,5.742564,0.273283,AUT,0.0,0.031594,0.070207,0.005932,proton,pi+,solid
166,11.0,0.411769,0.628682,0.423990,5.334091,0.227773,AUT,0.0,0.017094,0.070207,0.006011,proton,pi+,solid
167,11.0,0.476567,0.572986,0.427841,5.629653,0.224745,AUT,0.0,0.023220,0.070207,0.005845,proton,pi+,solid
168,11.0,0.427830,0.617486,0.425499,5.428166,0.551924,AUT,0.0,0.023498,0.070207,0.005969,proton,pi+,solid
169,11.0,0.424189,0.615233,0.473951,5.369279,0.230765,AUT,0.0,0.016554,0.070207,0.005954,proton,pi+,solid
170,11.0,0.507789,0.533119,0.474981,5.580711,0.234423,AUT,0.0,0.027466,0.070207,0.005740,proton,pi+,solid
171,11.0,0.436867,0.605442,0.474528,5.420422,0.546695,AUT,0.0,0.023367,0.070207,0.005920,proton,pi+,solid
172,11.0,0.444774,0.594233,0.523788,5.413637,0.235554,AUT,0.0,0.015848,0.070207,0.005873,proton,pi+,solid
173,11.0,0.562952,0.503354,0.522226,5.849202,0.235666,AUT,0.0,0.171818,0.070207,0.005567,proton,pi+,solid
174,11.0,0.433925,0.607888,0.524141,5.409172,0.546873,AUT,0.0,0.026447,0.070207,0.005901,proton,pi+,solid
175,11.0,0.436425,0.602879,0.573796,5.399598,0.307056,AUT,0.0,0.016135,0.070207,0.005866,proton,pi+,solid
176,11.0,0.535957,0.513686,0.570144,5.682194,0.230058,AUT,0.0,0.076092,0.070207,0.005610,proton,pi+,solid
177,11.0,0.430918,0.610296,0.623277,5.401502,0.340628,AUT,0.0,0.018538,0.070207,0.005848,proton,pi+,solid
178,11.0,0.421256,0.621347,0.672417,5.385266,0.327584,AUT,0.0,0.023614,0.070207,0.005842,proton,pi+,solid
179,11.0,0.501765,0.637329,0.379582,6.590103,0.321612,AUT,0.0,0.018428,0.070207,0.005801,proton,pi+,solid
180,11.0,0.520247,0.610539,0.424837,6.535205,0.316118,AUT,0.0,0.016140,0.070207,0.005729,proton,pi+,solid
181,11.0,0.625429,0.591010,0.423725,7.630457,0.269164,AUT,0.0,0.139471,0.070207,0.005455,proton,pi+,solid
182,11.0,0.523669,0.605823,0.473807,6.524172,0.323181,AUT,0.0,0.017904,0.070207,0.005693,proton,pi+,solid
183,11.0,0.520939,0.607598,0.523560,6.510121,0.325023,AUT,0.0,0.020719,0.070207,0.005671,proton,pi+,solid
184,11.0,0.514221,0.612944,0.573090,6.486070,0.320092,AUT,0.0,0.024778,0.070207,0.005658,proton,pi+,solid
185,11.0,0.502327,0.622475,0.622241,6.440683,0.307961,AUT,0.0,0.032378,0.070207,0.005658,proton,pi+,solid
186,8.8,0.101810,0.806670,0.379483,1.352093,0.496675,AUT,0.0,0.008817,0.070207,0.010150,proton,pi+,solid
187,8.8,0.109566,0.742659,0.427083,1.335848,0.479081,AUT,0.0,0.005013,0.070207,0.010072,proton,pi+,solid
188,8.8,0.172356,0.674888,0.435639,1.920060,0.454124,AUT,0.0,0.033746,0.070207,0.009597,proton,pi+,solid
189,8.8,0.110589,0.685658,0.475715,1.244644,0.391736,AUT,0.0,0.005208,0.070207,0.010049,proton,pi+,solid
190,8.8,0.162677,0.640515,0.478873,1.716835,0.375568,AUT,0.0,0.008434,0.070207,0.009650,proton,pi+,solid
191,8.8,0.115308,0.721906,0.476496,1.356921,0.721203,AUT,0.0,0.008513,0.070207,0.010009,proton,pi+,solid
192,8.8,0.113955,0.647472,0.524888,1.209005,0.373658,AUT,0.0,0.005653,0.070207,0.010004,proton,pi+,solid
