# Q2	x	y	z	pT	obs	target	hadron	value	error
1.3519E+00	9.6636E-02	6.7861E-01	5.2430E-01	6.8777E-01	AUTcollins	neutron	pi-	3.7152E-02	3.5748E-03
1.6038E+00	1.2840E-01	6.0903E-01	5.2448E-01	6.8617E-01	AUTcollins	neutron	pi-	6.2562E-02	5.4102E-03
1.7765E+00	1.7557E-01	4.9199E-01	5.2625E-01	6.8752E-01	AUTcollins	neutron	pi-	1.0594E-01	1.0958E-02
1.2495E+00	8.4236E-02	7.2774E-01	5.2483E-01	8.8245E-01	AUTcollins	neutron	pi-	2.7180E-02	2.8923E-03
1.6364E+00	1.3997E-01	5.7462E-01	5.2508E-01	8.8166E-01	AUTcollins	neutron	pi-	7.4895E-02	6.0550E-03
1.3701E+00	9.7122E-02	7.0417E-01	5.2665E-01	1.0861E+00	AUTcollins	neutron	pi-	3.2018E-02	4.0882E-03
1.5611E+00	1.5402E-01	4.9752E-01	5.7388E-01	1.3454E-01	AUTcollins	neutron	pi-	2.3536E-02	2.6347E-03
1.8725E+00	2.1448E-01	4.2344E-01	5.7685E-01	1.2492E-01	AUTcollins	neutron	pi-	3.2142E-02	6.0441E-03
1.2551E+00	9.8661E-02	6.1897E-01	5.7310E-01	3.2280E-01	AUTcollins	neutron	pi-	2.5284E-02	2.8279E-03
1.5236E+00	1.3102E-01	5.6438E-01	5.7354E-01	3.0931E-01	AUTcollins	neutron	pi-	3.8709E-02	3.4067E-03
1.6887E+00	1.6623E-01	4.9423E-01	5.7414E-01	2.9739E-01	AUTcollins	neutron	pi-	5.4037E-02	4.5136E-03
1.8592E+00	2.1117E-01	4.2720E-01	5.7700E-01	2.9150E-01	AUTcollins	neutron	pi-	7.0459E-02	1.0979E-02
1.1604E+00	8.0856E-02	6.9911E-01	5.7321E-01	5.0945E-01	AUTcollins	neutron	pi-	2.2673E-02	2.6442E-03
1.3622E+00	1.0356E-01	6.3789E-01	5.7373E-01	4.9922E-01	AUTcollins	neutron	pi-	3.6296E-02	3.2780E-03
1.5707E+00	1.2710E-01	5.9959E-01	5.7392E-01	4.9431E-01	AUTcollins	neutron	pi-	5.0648E-02	4.2100E-03
1.7195E+00	1.6733E-01	5.0331E-01	5.7467E-01	4.8981E-01	AUTcollins	neutron	pi-	7.9793E-02	7.1462E-03
1.1603E+00	7.7252E-02	7.3255E-01	5.7389E-01	6.9460E-01	AUTcollins	neutron	pi-	2.2499E-02	2.6447E-03
1.4363E+00	1.0606E-01	6.5739E-01	5.7428E-01	6.8886E-01	AUTcollins	neutron	pi-	4.2363E-02	3.8401E-03
1.6815E+00	1.5225E-01	5.4438E-01	5.7454E-01	6.8639E-01	AUTcollins	neutron	pi-	8.1489E-02	7.1979E-03
1.2782E+00	8.7873E-02	7.1489E-01	5.7452E-01	8.8680E-01	AUTcollins	neutron	pi-	2.9347E-02	3.0632E-03
1.6592E+00	1.4575E-01	5.5780E-01	5.7394E-01	8.8204E-01	AUTcollins	neutron	pi-	7.9094E-02	6.7883E-03
1.3530E+00	9.4984E-02	7.0828E-01	5.7571E-01	1.1016E+00	AUTcollins	neutron	pi-	3.0787E-02	3.5871E-03
1.3051E+00	1.0686E-01	5.9488E-01	6.2316E-01	3.0144E-01	AUTcollins	neutron	pi-	2.6061E-02	2.8114E-03
1.5687E+00	1.4380E-01	5.2972E-01	6.2351E-01	2.6040E-01	AUTcollins	neutron	pi-	3.6705E-02	3.2850E-03
1.7080E+00	1.8272E-01	4.5486E-01	6.2389E-01	2.2665E-01	AUTcollins	neutron	pi-	4.5543E-02	3.9107E-03
1.8560E+00	2.2861E-01	3.9390E-01	6.2635E-01	2.1940E-01	AUTcollins	neutron	pi-	5.5664E-02	5.9624E-03
1.2045E+00	8.7226E-02	6.7304E-01	6.2325E-01	5.0880E-01	AUTcollins	neutron	pi-	2.5615E-02	2.7558E-03
1.4821E+00	1.1813E-01	6.0890E-01	6.2372E-01	4.9791E-01	AUTcollins	neutron	pi-	4.3382E-02	3.6917E-03
1.6974E+00	1.6520E-01	5.0609E-01	6.2403E-01	4.9093E-01	AUTcollins	neutron	pi-	7.4844E-02	6.2058E-03
1.1933E+00	8.1808E-02	7.1240E-01	6.2383E-01	6.9595E-01	AUTcollins	neutron	pi-	2.5103E-02	2.7362E-03
1.5420E+00	1.2108E-01	6.2109E-01	6.2420E-01	6.8925E-01	AUTcollins	neutron	pi-	5.2606E-02	4.4951E-03
1.7316E+00	1.7539E-01	4.8113E-01	6.2323E-01	6.8177E-01	AUTcollins	neutron	pi-	9.9274E-02	1.4217E-02
1.3255E+00	9.3725E-02	6.9780E-01	6.2438E-01	8.8758E-01	AUTcollins	neutron	pi-	3.3294E-02	3.3234E-03
1.7293E+00	1.5540E-01	5.4119E-01	6.2293E-01	8.7538E-01	AUTcollins	neutron	pi-	8.6292E-02	1.1525E-02
1.3318E+00	9.1519E-02	7.1941E-01	6.2487E-01	1.1127E+00	AUTcollins	neutron	pi-	2.8775E-02	3.4351E-03
1.3794E+00	1.1778E-01	5.7175E-01	6.7327E-01	2.9090E-01	AUTcollins	neutron	pi-	2.8396E-02	2.8475E-03
1.6639E+00	1.7023E-01	4.7658E-01	6.7354E-01	2.3905E-01	AUTcollins	neutron	pi-	4.1568E-02	3.5945E-03
1.8064E+00	2.2164E-01	3.9564E-01	6.7189E-01	2.0988E-01	AUTcollins	neutron	pi-	5.0053E-02	5.2165E-03
1.2710E+00	9.5835E-02	6.4729E-01	6.7331E-01	5.0772E-01	AUTcollins	neutron	pi-	2.9734E-02	2.9123E-03
1.6273E+00	1.4642E-01	5.4518E-01	6.7364E-01	4.9408E-01	AUTcollins	neutron	pi-	6.0150E-02	4.8333E-03
1.8491E+00	2.1335E-01	4.2033E-01	6.6918E-01	4.7251E-01	AUTcollins	neutron	pi-	9.7428E-02	2.9436E-02
1.2468E+00	8.8446E-02	6.8975E-01	6.7378E-01	6.9712E-01	AUTcollins	neutron	pi-	2.9128E-02	2.8917E-03
1.6321E+00	1.3734E-01	5.8264E-01	6.7355E-01	6.8726E-01	AUTcollins	neutron	pi-	6.4499E-02	5.6351E-03
