# Q2	x	y	z	pT	obs	target	hadron	value	error
1.6505E+00	1.4817E-01	5.4449E-01	4.2421E-01	6.8567E-01	AUTcollins	neutron	pi-	9.3507E-02	6.9344E-03
1.7640E+00	2.1269E-01	4.0521E-01	4.2398E-01	6.7879E-01	AUTcollins	neutron	pi-	1.5396E-01	1.4323E-02
1.2892E+00	8.7162E-02	7.2850E-01	4.2616E-01	8.6887E-01	AUTcollins	neutron	pi-	3.0644E-02	2.9938E-03
1.7158E+00	1.5201E-01	5.5621E-01	4.2714E-01	8.6040E-01	AUTcollins	neutron	pi-	9.1727E-02	1.0025E-02
1.4046E+00	1.2532E-01	5.4596E-01	4.7314E-01	1.4446E-01	AUTcollins	neutron	pi-	2.2083E-02	2.5951E-03
1.6517E+00	1.6930E-01	4.7413E-01	4.7359E-01	1.2656E-01	AUTcollins	neutron	pi-	3.0052E-02	3.0068E-03
1.7778E+00	2.2341E-01	3.8929E-01	4.7362E-01	1.2449E-01	AUTcollins	neutron	pi-	4.0490E-02	3.6959E-03
1.1379E+00	8.2403E-02	6.7126E-01	4.7264E-01	3.3000E-01	AUTcollins	neutron	pi-	2.1143E-02	2.7475E-03
1.2887E+00	9.9392E-02	6.2846E-01	4.7319E-01	3.1761E-01	AUTcollins	neutron	pi-	2.9076E-02	2.9049E-03
1.4151E+00	1.1337E-01	6.0493E-01	4.7340E-01	3.1204E-01	AUTcollins	neutron	pi-	3.5685E-02	3.2393E-03
1.5274E+00	1.2699E-01	5.8295E-01	4.7354E-01	3.0655E-01	AUTcollins	neutron	pi-	4.2236E-02	3.6183E-03
1.6122E+00	1.4192E-01	5.5068E-01	4.7371E-01	3.0085E-01	AUTcollins	neutron	pi-	5.0043E-02	4.1454E-03
1.6875E+00	1.6214E-01	5.0496E-01	4.7394E-01	2.9460E-01	AUTcollins	neutron	pi-	6.0705E-02	5.0414E-03
1.7526E+00	2.0434E-01	4.1901E-01	4.7407E-01	2.9113E-01	AUTcollins	neutron	pi-	8.1582E-02	7.1710E-03
1.8375E+00	2.6982E-01	3.3047E-01	4.7408E-01	2.8814E-01	AUTcollins	neutron	pi-	1.0090E-01	9.6703E-03
1.1033E+00	7.0326E-02	7.6273E-01	4.7301E-01	5.0793E-01	AUTcollins	neutron	pi-	1.7407E-02	2.3619E-03
1.1886E+00	8.3206E-02	6.9246E-01	4.7359E-01	4.9981E-01	AUTcollins	neutron	pi-	2.7210E-02	2.7955E-03
1.2865E+00	9.3296E-02	6.6821E-01	4.7378E-01	4.9613E-01	AUTcollins	neutron	pi-	3.3690E-02	3.1708E-03
1.3956E+00	1.0401E-01	6.5019E-01	4.7392E-01	4.9357E-01	AUTcollins	neutron	pi-	4.0535E-02	3.5846E-03
1.5202E+00	1.1663E-01	6.3167E-01	4.7403E-01	4.9174E-01	AUTcollins	neutron	pi-	4.8898E-02	4.1408E-03
1.6346E+00	1.3262E-01	5.9779E-01	4.7414E-01	4.8940E-01	AUTcollins	neutron	pi-	6.1148E-02	5.0629E-03
1.6927E+00	1.6176E-01	5.0987E-01	4.7423E-01	4.8797E-01	AUTcollins	neutron	pi-	8.7550E-02	8.2085E-03
1.7777E+00	2.2573E-01	3.8580E-01	4.7394E-01	4.8834E-01	AUTcollins	neutron	pi-	1.3244E-01	1.1325E-02
1.1070E+00	6.9090E-02	7.7905E-01	4.7376E-01	6.9276E-01	AUTcollins	neutron	pi-	1.7947E-02	2.4733E-03
1.2447E+00	8.5307E-02	7.0751E-01	4.7424E-01	6.8760E-01	AUTcollins	neutron	pi-	3.0679E-02	3.1534E-03
1.4298E+00	1.0378E-01	6.6820E-01	4.7430E-01	6.8605E-01	AUTcollins	neutron	pi-	4.4358E-02	3.9859E-03
1.6197E+00	1.3423E-01	5.8875E-01	4.7429E-01	6.8663E-01	AUTcollins	neutron	pi-	7.2537E-02	5.7299E-03
1.7316E+00	1.9465E-01	4.3601E-01	4.7373E-01	6.8653E-01	AUTcollins	neutron	pi-	1.3090E-01	1.0266E-02
1.2352E+00	8.2065E-02	7.3815E-01	4.7541E-01	8.7555E-01	AUTcollins	neutron	pi-	2.6176E-02	2.7494E-03
1.6346E+00	1.4074E-01	5.7486E-01	4.7536E-01	8.7290E-01	AUTcollins	neutron	pi-	7.7864E-02	6.3123E-03
1.4760E+00	1.3776E-01	5.2338E-01	5.2338E-01	1.3885E-01	AUTcollins	neutron	pi-	2.2389E-02	2.5800E-03
1.7398E+00	2.0590E-01	4.1507E-01	5.2369E-01	1.2594E-01	AUTcollins	neutron	pi-	3.4415E-02	3.2422E-03
1.1824E+00	8.9187E-02	6.4453E-01	5.2290E-01	3.2659E-01	AUTcollins	neutron	pi-	2.2757E-02	2.7606E-03
1.3909E+00	1.1217E-01	6.0120E-01	5.2334E-01	3.1449E-01	AUTcollins	neutron	pi-	3.2648E-02	3.0708E-03
1.5444E+00	1.3207E-01	5.6703E-01	5.2359E-01	3.0691E-01	AUTcollins	neutron	pi-	4.1670E-02	3.5750E-03
1.6562E+00	1.5553E-01	5.1680E-01	5.2382E-01	2.9854E-01	AUTcollins	neutron	pi-	5.2914E-02	4.3825E-03
1.7514E+00	2.0447E-01	4.2028E-01	5.2406E-01	2.9130E-01	AUTcollins	neutron	pi-	7.4691E-02	6.1647E-03
1.8581E+00	2.7929E-01	3.2251E-01	5.2397E-01	2.9132E-01	AUTcollins	neutron	pi-	9.4731E-02	1.1766E-02
