# Q2	x	y	z	pT	obs	target	hadron	value	error
2.0781E+00	1.0142E-01	7.3780E-02	4.2274E-01	5.0186E-01	AUTcollins	proton	pi+	4.7785E-02	2.3733E-03
2.2773E+00	1.4039E-01	5.8276E-02	4.2666E-01	5.0582E-01	AUTcollins	proton	pi+	5.2930E-02	3.2479E-03
3.2768E+00	2.7887E-02	4.5507E-01	4.2352E-01	4.9834E-01	AUTcollins	proton	pi+	2.1176E-02	2.4349E-03
3.3536E+00	6.1354E-02	2.0308E-01	4.2351E-01	4.9512E-01	AUTcollins	proton	pi+	3.6008E-02	2.2256E-03
3.3786E+00	1.0106E-01	1.2052E-01	4.2371E-01	4.9467E-01	AUTcollins	proton	pi+	4.6400E-02	2.8111E-03
3.3463E+00	1.4258E-01	8.4480E-02	4.2295E-01	4.9759E-01	AUTcollins	proton	pi+	5.1448E-02	2.7388E-03
3.5266E+00	2.0808E-01	6.0961E-02	4.2259E-01	5.0189E-01	AUTcollins	proton	pi+	5.1110E-02	2.7093E-03
5.3404E+00	5.3235E-02	4.0098E-01	4.2332E-01	4.9664E-01	AUTcollins	proton	pi+	3.2455E-02	2.3902E-03
5.4279E+00	1.2504E-01	1.6160E-01	4.2371E-01	4.9341E-01	AUTcollins	proton	pi+	4.9346E-02	2.3424E-03
5.4905E+00	2.4299E-01	8.3851E-02	4.2285E-01	4.9431E-01	AUTcollins	proton	pi+	4.7403E-02	2.4072E-03
6.1581E+00	3.8993E-01	5.6509E-02	4.2721E-01	5.0179E-01	AUTcollins	proton	pi+	2.8879E-02	6.3906E-03
9.8599E+00	8.2338E-02	4.5572E-01	4.2350E-01	4.9466E-01	AUTcollins	proton	pi+	4.1352E-02	2.6033E-03
1.0771E+01	1.7634E-01	2.2665E-01	4.2359E-01	4.9304E-01	AUTcollins	proton	pi+	5.1378E-02	2.2431E-03
1.0964E+01	3.4453E-01	1.1832E-01	4.2368E-01	4.9195E-01	AUTcollins	proton	pi+	3.4420E-02	2.3758E-03
1.3310E+01	6.6594E-01	7.2696E-02	4.1897E-01	5.1721E-01	AUTcollins	proton	pi+	3.7397E-03	5.3205E-03
2.2894E+01	2.9108E-01	3.4595E-01	4.2374E-01	4.9359E-01	AUTcollins	proton	pi+	4.1804E-02	3.5139E-03
1.4725E+00	1.2803E-02	4.4962E-01	4.2418E-01	8.8396E-01	AUTcollins	proton	pi+	1.9392E-02	2.2725E-03
1.5855E+00	3.0371E-02	1.9410E-01	4.2370E-01	8.8339E-01	AUTcollins	proton	pi+	3.6283E-02	2.3792E-03
1.5769E+00	6.0369E-02	9.6778E-02	4.2434E-01	8.8360E-01	AUTcollins	proton	pi+	5.6876E-02	2.1379E-03
2.0012E+00	1.1149E-01	6.5074E-02	4.2508E-01	8.8222E-01	AUTcollins	proton	pi+	7.5054E-02	3.1417E-03
4.5061E+00	4.8654E-02	3.7578E-01	4.2422E-01	8.8167E-01	AUTcollins	proton	pi+	4.6960E-02	2.3825E-03
5.7805E+00	1.2392E-01	1.7248E-01	4.2438E-01	8.8151E-01	AUTcollins	proton	pi+	7.5421E-02	2.6125E-03
6.6849E+00	2.3553E-01	1.0288E-01	4.2411E-01	8.8099E-01	AUTcollins	proton	pi+	7.3705E-02	2.7577E-03
1.4673E+01	8.4012E-01	6.4172E-02	4.3034E-01	9.0386E-01	AUTcollins	proton	pi+	3.3208E-04	2.4113E-03
1.4568E+00	1.0678E-02	5.0372E-01	5.2347E-01	1.3518E-01	AUTcollins	proton	pi+	4.0981E-03	5.5208E-03
1.7970E+00	1.7530E-02	3.6813E-01	5.2392E-01	1.3196E-01	AUTcollins	proton	pi+	5.7054E-03	5.6933E-03
2.1329E+00	2.4817E-02	3.0822E-01	5.2269E-01	1.3246E-01	AUTcollins	proton	pi+	7.2683E-03	4.7589E-03
2.3486E+00	3.5454E-02	2.3878E-01	5.2312E-01	1.3240E-01	AUTcollins	proton	pi+	9.2724E-03	4.0277E-03
2.5817E+00	4.9909E-02	1.8593E-01	5.2337E-01	1.3201E-01	AUTcollins	proton	pi+	1.1504E-02	3.7040E-03
2.5652E+00	7.1073E-02	1.2995E-01	5.2382E-01	1.3149E-01	AUTcollins	proton	pi+	1.4053E-02	3.3305E-03
3.0387E+00	1.0114E-01	1.0789E-01	5.2483E-01	1.3182E-01	AUTcollins	proton	pi+	1.6496E-02	3.3863E-03
3.7155E+00	1.4206E-01	9.3699E-02	5.2293E-01	1.3301E-01	AUTcollins	proton	pi+	1.8104E-02	4.2040E-03
4.5346E+00	2.0231E-01	8.0539E-02	5.2264E-01	1.3357E-01	AUTcollins	proton	pi+	1.7938E-02	5.2562E-03
5.2886E+00	2.8372E-01	6.6969E-02	5.2477E-01	1.2761E-01	AUTcollins	proton	pi+	1.4414E-02	6.8158E-03
6.3001E+00	3.9333E-01	5.7409E-02	5.2238E-01	1.3534E-01	AUTcollins	proton	pi+	9.8562E-03	1.1998E-02
9.3067E+00	6.4280E-02	5.3185E-01	5.2306E-01	1.3194E-01	AUTcollins	proton	pi+	1.3062E-02	8.2297E-03
1.0993E+01	1.0292E-01	3.8378E-01	5.2336E-01	1.3297E-01	AUTcollins	proton	pi+	1.6552E-02	7.7560E-03
1.2436E+01	1.4525E-01	3.0814E-01	5.2290E-01	1.3165E-01	AUTcollins	proton	pi+	1.7938E-02	6.7647E-03
1.2681E+01	2.0630E-01	2.2145E-01	5.2384E-01	1.3238E-01	AUTcollins	proton	pi+	1.7745E-02	6.0324E-03
1.3036E+01	2.8826E-01	1.6313E-01	5.2350E-01	1.3213E-01	AUTcollins	proton	pi+	1.4704E-02	5.9054E-03
1.3355E+01	4.1193E-01	1.1713E-01	5.2360E-01	1.3301E-01	AUTcollins	proton	pi+	8.8623E-03	6.9680E-03
1.4310E+01	5.6384E-01	9.0520E-02	5.2460E-01	1.3140E-01	AUTcollins	proton	pi+	3.2619E-03	1.1448E-02
1.1736E+00	6.2250E-03	6.7607E-01	5.2364E-01	5.0411E-01	AUTcollins	proton	pi+	9.5223E-03	7.1064E-03
1.2634E+00	8.5770E-03	5.3102E-01	5.2377E-01	5.0367E-01	AUTcollins	proton	pi+	1.2001E-02	5.0593E-03
1.2649E+00	1.2229E-02	3.7309E-01	5.2360E-01	5.0079E-01	AUTcollins	proton	pi+	1.5495E-02	4.4597E-03
1.2724E+00	1.7419E-02	2.6334E-01	5.2306E-01	4.9872E-01	AUTcollins	proton	pi+	1.9944E-02	4.0820E-03
1.2704E+00	2.4989E-02	1.8358E-01	5.2375E-01	4.9788E-01	AUTcollins	proton	pi+	2.5809E-02	3.6918E-03
1.2870E+00	3.4863E-02	1.3303E-01	5.2399E-01	5.0528E-01	AUTcollins	proton	pi+	3.2853E-02	3.7540E-03
