# Q2	x	y	z	pT	obs	target	hadron	value	error
1.0659E+00	6.3649E-02	8.1254E-01	3.7279E-01	5.0418E-01	AUTcollins	neutron	pi-	-1.0164E-02	2.1976E-03
1.1214E+00	7.1632E-02	7.5864E-01	3.7320E-01	4.9941E-01	AUTcollins	neutron	pi-	-1.0001E-02	2.2170E-03
1.1652E+00	7.7477E-02	7.2872E-01	3.7350E-01	4.9561E-01	AUTcollins	neutron	pi-	-9.8354E-03	2.2584E-03
1.2078E+00	8.2901E-02	7.0593E-01	3.7368E-01	4.9291E-01	AUTcollins	neutron	pi-	-9.6646E-03	2.2950E-03
1.2649E+00	8.8414E-02	6.9315E-01	3.7376E-01	4.9160E-01	AUTcollins	neutron	pi-	-9.5383E-03	2.3381E-03
1.3272E+00	9.4306E-02	6.8185E-01	3.7383E-01	4.9064E-01	AUTcollins	neutron	pi-	-9.3712E-03	2.4184E-03
1.3932E+00	1.0069E-01	6.7042E-01	3.7393E-01	4.8973E-01	AUTcollins	neutron	pi-	-9.1318E-03	2.4980E-03
1.4646E+00	1.0782E-01	6.5813E-01	3.7398E-01	4.8911E-01	AUTcollins	neutron	pi-	-8.8036E-03	2.5754E-03
1.5384E+00	1.1585E-01	6.4342E-01	3.7403E-01	4.8827E-01	AUTcollins	neutron	pi-	-8.3462E-03	2.7400E-03
1.6146E+00	1.2520E-01	6.2494E-01	3.7406E-01	4.8756E-01	AUTcollins	neutron	pi-	-7.7448E-03	2.8632E-03
1.6502E+00	1.3728E-01	5.8281E-01	3.7407E-01	4.8739E-01	AUTcollins	neutron	pi-	-6.8335E-03	3.3790E-03
1.6748E+00	1.5695E-01	5.1803E-01	3.7392E-01	4.8986E-01	AUTcollins	neutron	pi-	-5.3258E-03	3.3312E-03
1.7355E+00	1.9841E-01	4.2682E-01	3.7369E-01	4.9269E-01	AUTcollins	neutron	pi-	-2.4010E-03	3.2148E-03
1.8242E+00	2.6255E-01	3.3751E-01	3.7354E-01	4.9480E-01	AUTcollins	neutron	pi-	8.2115E-04	1.2552E-02
1.0840E+00	6.4985E-02	8.0973E-01	3.7448E-01	6.7983E-01	AUTcollins	neutron	pi-	-1.3066E-02	2.3012E-03
1.1869E+00	7.7112E-02	7.4629E-01	3.7488E-01	6.7664E-01	AUTcollins	neutron	pi-	-1.2897E-02	2.3027E-03
1.2970E+00	8.9340E-02	7.0371E-01	3.7501E-01	6.7635E-01	AUTcollins	neutron	pi-	-1.2520E-02	2.2657E-03
1.4420E+00	1.0483E-01	6.6692E-01	3.7491E-01	6.7695E-01	AUTcollins	neutron	pi-	-1.1746E-02	2.2345E-03
1.6028E+00	1.2677E-01	6.1397E-01	3.7486E-01	6.7719E-01	AUTcollins	neutron	pi-	-9.9806E-03	2.2726E-03
1.7225E+00	1.7892E-01	4.7721E-01	3.7547E-01	6.6930E-01	AUTcollins	neutron	pi-	-4.7706E-03	4.1500E-03
1.3809E+00	9.5361E-02	7.2274E-01	3.7833E-01	8.5941E-01	AUTcollins	neutron	pi-	-1.4591E-02	2.9691E-03
1.3232E+00	1.1322E-01	5.6848E-01	4.2288E-01	1.5095E-01	AUTcollins	neutron	pi-	-2.2404E-03	2.2043E-03
1.5635E+00	1.4618E-01	5.1893E-01	4.2340E-01	1.3365E-01	AUTcollins	neutron	pi-	-1.3179E-03	2.1056E-03
1.6755E+00	1.7431E-01	4.6646E-01	4.2363E-01	1.2388E-01	AUTcollins	neutron	pi-	-6.1996E-04	2.2226E-03
1.7667E+00	2.1615E-01	3.9818E-01	4.2371E-01	1.1972E-01	AUTcollins	neutron	pi-	1.4910E-04	2.2674E-03
1.8489E+00	2.7326E-01	3.2814E-01	4.2329E-01	1.3810E-01	AUTcollins	neutron	pi-	9.3394E-04	7.0906E-03
1.1113E+00	7.6594E-02	7.0531E-01	4.2225E-01	3.3359E-01	AUTcollins	neutron	pi-	-6.2258E-03	2.3629E-03
1.2044E+00	8.9259E-02	6.5387E-01	4.2296E-01	3.1933E-01	AUTcollins	neutron	pi-	-5.6570E-03	2.1369E-03
1.2982E+00	9.9030E-02	6.3522E-01	4.2312E-01	3.1488E-01	AUTcollins	neutron	pi-	-5.3258E-03	2.0681E-03
1.3850E+00	1.0844E-01	6.1882E-01	4.2325E-01	3.1087E-01	AUTcollins	neutron	pi-	-4.9405E-03	2.0727E-03
1.4691E+00	1.1782E-01	6.0411E-01	4.2343E-01	3.0727E-01	AUTcollins	neutron	pi-	-4.5054E-03	2.0901E-03
1.5489E+00	1.2743E-01	5.8893E-01	4.2354E-01	3.0368E-01	AUTcollins	neutron	pi-	-4.0102E-03	2.1464E-03
1.6080E+00	1.3791E-01	5.6502E-01	4.2374E-01	2.9969E-01	AUTcollins	neutron	pi-	-3.4192E-03	2.2505E-03
1.6637E+00	1.5093E-01	5.3431E-01	4.2391E-01	2.9551E-01	AUTcollins	neutron	pi-	-2.6916E-03	2.5042E-03
1.7111E+00	1.7015E-01	4.8788E-01	4.2407E-01	2.9083E-01	AUTcollins	neutron	pi-	-1.6664E-03	3.7323E-03
1.7575E+00	2.0857E-01	4.1058E-01	4.2406E-01	2.9162E-01	AUTcollins	neutron	pi-	7.3284E-05	5.5060E-03
1.8346E+00	2.6734E-01	3.3316E-01	4.2424E-01	2.8836E-01	AUTcollins	neutron	pi-	1.8248E-03	6.7214E-03
1.0826E+00	6.6438E-02	7.9128E-01	4.2299E-01	5.0585E-01	AUTcollins	neutron	pi-	-9.5617E-03	2.1605E-03
1.1504E+00	7.6638E-02	7.2760E-01	4.2346E-01	4.9970E-01	AUTcollins	neutron	pi-	-9.1609E-03	2.1603E-03
1.2071E+00	8.4199E-02	6.9470E-01	4.2370E-01	4.9531E-01	AUTcollins	neutron	pi-	-8.8165E-03	2.2143E-03
1.2823E+00	9.1509E-02	6.7892E-01	4.2382E-01	4.9324E-01	AUTcollins	neutron	pi-	-8.5447E-03	2.2700E-03
1.3648E+00	9.9371E-02	6.6545E-01	4.2395E-01	4.9157E-01	AUTcollins	neutron	pi-	-8.1876E-03	2.3401E-03
