idx	Nuv	auv	buv	Ndv	adv	bdv	Nub	Ndb	M1
183	1.6851E-01	3.7755E-01	3.3959E+00	-4.6951E-01	1.6490E+00	9.1487E+00	6.4750E-02	-1.1904E-01	1.3301E+00
184	1.6493E-01	6.3269E-01	5.5229E+00	-3.6819E-01	2.4271E+00	1.5927E+01	9.4676E-02	-1.7188E-01	1.1155E+00
185	1.7650E-01	6.1850E-01	6.1656E+00	-3.9522E-01	2.7373E+00	2.3427E+01	7.7222E-02	-1.3978E-01	1.2107E+00
186	1.7973E-01	5.2189E-01	3.4665E+00	-4.6291E-01	1.7317E+00	8.1715E+00	2.8537E-02	-1.0072E-01	1.2044E+00
187	2.4895E-01	3.7913E-01	4.4734E+00	-4.8325E-01	1.4168E+00	9.3123E+00	2.8481E-02	-1.1201E-01	2.4729E+00
188	1.6558E-01	1.0491E-01	1.6388E+00	-4.0728E-01	1.2718E+00	5.3852E+00	6.2762E-02	-1.5015E-01	1.1680E+00
189	2.2672E-01	1.3614E+00	1.0141E+01	-4.9710E-01	3.0716E+00	2.5000E+01	8.0087E-02	-1.4685E-01	2.2166E+00
190	2.1959E-01	5.9820E-01	7.6964E+00	-5.4658E-01	2.9162E+00	2.5000E+01	9.3759E-02	-1.6977E-01	7.4286E-01
191	1.8585E-01	9.5192E-01	6.8562E+00	-4.6863E-01	2.3726E+00	1.4735E+01	8.7314E-02	-1.4714E-01	1.7703E+00
192	2.7368E-01	3.8220E-01	2.6292E+00	-7.7353E-01	1.9294E+00	9.8093E+00	8.2324E-02	-1.9275E-01	3.0000E+00
193	1.7278E-01	1.4663E-01	2.3125E+00	-3.4762E-01	2.0786E+00	1.4340E+01	4.3814E-02	-1.4108E-01	9.6682E-01
194	1.8691E-01	9.0529E-01	6.6420E+00	-4.9560E-01	3.5967E+00	2.5000E+01	6.0547E-02	-1.3590E-01	1.3825E+00
195	1.9717E-01	6.4821E-01	4.8159E+00	-4.2985E-01	2.9648E+00	2.5000E+01	5.2246E-02	-1.1337E-01	1.6110E+00
196	1.8608E-01	2.9990E-12	1.1483E+00	-3.8336E-01	2.1680E+00	1.3915E+01	5.6639E-02	-1.4733E-01	9.6277E-01
197	1.9202E-01	1.0679E+00	7.5271E+00	-4.7278E-01	3.1452E+00	2.2351E+01	4.6726E-02	-9.7833E-02	1.1786E+00
198	2.1104E-01	3.1900E-01	3.9990E+00	-4.9696E-01	3.0952E+00	2.5000E+01	4.6056E-02	-1.5017E-01	1.8314E+00
199	1.7238E-01	2.1358E-01	2.6859E+00	-4.5415E-01	1.3294E+00	7.1890E+00	6.6101E-02	-1.1449E-01	1.1178E+00
200	1.6593E-01	3.4136E-01	3.0598E+00	-4.0801E-01	2.7665E+00	1.9880E+01	7.3129E-02	-1.5197E-01	9.7790E-01
201	1.7606E-01	6.3577E-01	4.3658E+00	-4.9362E-01	2.2001E+00	1.2950E+01	6.8412E-02	-1.1630E-01	1.1607E+00
202	2.0950E-01	4.1094E-01	2.9328E+00	-5.8161E-01	1.6538E+00	8.2773E+00	6.3197E-02	-1.3230E-01	1.9900E+00
203	2.7482E-01	3.6212E-01	3.9743E+00	-6.4503E-01	2.4010E+00	1.8048E+01	1.0029E-01	-2.4011E-01	3.0000E+00
204	1.7583E-01	6.8332E-01	6.7228E+00	-4.2601E-01	3.1399E+00	2.3657E+01	8.2167E-02	-1.5386E-01	1.3633E+00
205	1.8996E-01	6.5453E-01	5.2797E+00	-5.1061E-01	1.8755E+00	9.8822E+00	4.4978E-02	-1.0655E-01	1.7965E+00
206	1.8408E-01	8.2373E-01	6.6048E+00	-4.6082E-01	2.9578E+00	2.1318E+01	8.2180E-02	-1.6292E-01	9.9876E-01
207	1.8871E-01	1.1657E+00	1.0797E+01	-4.4042E-01	2.9404E+00	2.5000E+01	7.2117E-02	-1.1949E-01	8.2246E-01
208	2.5360E-01	4.4956E-01	4.3541E+00	-6.0821E-01	1.9905E+00	1.0570E+01	5.2510E-02	-1.6599E-01	2.8196E+00
209	1.8772E-01	3.0809E-14	7.1999E-01	-4.7842E-01	1.2780E+00	5.0121E+00	6.5626E-02	-1.5867E-01	1.6730E+00
210	1.9204E-01	8.0872E-01	5.5693E+00	-4.8445E-01	2.3766E+00	1.3870E+01	3.4870E-02	-1.0034E-01	1.1798E+00
211	1.8759E-01	3.2487E-01	4.0508E+00	-3.8776E-01	2.7276E+00	2.1740E+01	4.1066E-02	-1.3789E-01	1.2750E+00
212	1.8213E-01	4.4420E-01	2.2312E+00	-5.1844E-01	1.5478E+00	5.4622E+00	6.1722E-02	-1.4573E-01	1.0199E+00
213	2.1198E-01	2.9755E-01	2.6704E+00	-4.5067E-01	1.3447E+00	5.1389E+00	4.4222E-02	-1.5158E-01	2.3550E+00
214	1.6777E-01	2.4805E-01	3.3655E+00	-3.8166E-01	1.7907E+00	1.1455E+01	4.1521E-02	-1.2087E-01	1.2207E+00
215	1.7780E-01	3.5790E-01	3.4236E+00	-4.2890E-01	2.7344E+00	2.2297E+01	5.1306E-02	-1.3493E-01	1.0829E+00
216	1.6916E-01	8.6449E-01	6.0290E+00	-4.1619E-01	2.5111E+00	1.7528E+01	7.6347E-02	-1.1960E-01	1.3133E+00
217	1.7149E-01	7.3107E-01	5.9069E+00	-4.6956E-01	2.5607E+00	1.5417E+01	7.6717E-02	-1.4319E-01	1.5303E+00
218	1.8671E-01	7.3599E-01	6.2827E+00	-4.0151E-01	3.3150E+00	2.5000E+01	6.4353E-02	-1.5177E-01	1.3316E+00
219	2.0616E-01	2.6044E-01	2.2014E+00	-4.4808E-01	1.7525E+00	9.8209E+00	2.6293E-02	-1.2839E-01	1.8298E+00
220	2.6399E-01	5.0032E-01	3.5090E+00	-6.4792E-01	2.0999E+00	1.1065E+01	6.3937E-02	-1.8963E-01	2.9300E+00
221	1.5598E-01	8.1885E-01	7.0491E+00	-3.3879E-01	2.8232E+00	2.1049E+01	7.4528E-02	-1.5331E-01	1.5009E+00
222	1.8049E-01	3.6639E-01	4.8645E+00	-4.4311E-01	3.0785E+00	2.5000E+01	4.1608E-02	-1.2839E-01	1.4598E+00
223	1.6642E-01	4.6768E-01	5.7176E+00	-3.5412E-01	2.9332E+00	2.1886E+01	5.4591E-02	-1.4282E-01	1.3172E+00
224	1.8595E-01	6.0050E-01	6.2256E+00	-4.3652E-01	2.9936E+00	2.5000E+01	8.6312E-02	-1.7667E-01	1.6148E+00
225	1.8729E-01	6.4531E-01	6.2603E+00	-5.0979E-01	2.1236E+00	1.4277E+01	4.4374E-02	-1.0452E-01	1.6237E+00
226	1.7194E-01	9.5157E-01	6.8800E+00	-4.3077E-01	3.3843E+00	2.5000E+01	6.3201E-02	-1.1666E-01	1.0685E+00
227	1.8097E-01	1.1464E+00	9.4264E+00	-4.2922E-01	3.3930E+00	2.5000E+01	5.5828E-02	-1.1246E-01	1.1399E+00
228	1.7703E-01	8.1071E-01	6.2629E+00	-4.5429E-01	3.3974E+00	2.5000E+01	8.5999E-02	-1.7147E-01	1.2470E+00
229	1.6991E-01	7.8741E-01	7.1148E+00	-4.1244E-01	3.4398E+00	2.5000E+01	7.4420E-02	-1.5251E-01	1.2246E+00
230	1.6903E-01	7.6039E-01	6.2786E+00	-4.7343E-01	4.1049E+00	2.5000E+01	5.6848E-02	-1.4303E-01	1.2192E+00
231	2.1943E-01	1.5443E+00	1.0224E+01	-5.3532E-01	2.7667E+00	1.8048E+01	5.7527E-02	-1.1841E-01	1.9179E+00
232	1.5859E-01	1.2888E+00	1.0803E+01	-3.8592E-01	3.1192E+00	2.5000E+01	7.5248E-02	-1.2269E-01	1.0972E+00
233	2.0802E-01	8.0410E-01	7.1370E+00	-4.7992E-01	2.9885E+00	2.0253E+01	3.5505E-02	-1.2139E-01	1.8409E+00
234	1.8535E-01	2.0531E-01	2.7762E+00	-4.1140E-01	1.3443E+00	6.6234E+00	5.2531E-02	-1.4186E-01	1.0829E+00
235	1.7192E-01	8.8503E-01	6.7159E+00	-4.5648E-01	3.1525E+00	2.5000E+01	7.3214E-02	-1.3496E-01	1.0621E+00
236	2.1868E-01	5.9277E-01	6.9088E+00	-4.0918E-01	2.9494E+00	2.5000E+01	7.2644E-02	-1.9124E-01	7.0343E-01
237	1.8152E-01	8.4475E-01	5.9226E+00	-5.4866E-01	4.0215E+00	2.5000E+01	7.3079E-02	-1.6047E-01	1.3156E+00
238	1.7403E-01	8.3490E-01	7.5632E+00	-3.7623E-01	2.7176E+00	2.2055E+01	1.0673E-01	-1.9094E-01	9.0915E-01
239	1.6876E-01	4.5248E-01	3.3219E+00	-3.5336E-01	1.3394E+00	6.7008E+00	3.7036E-02	-1.1564E-01	1.6205E+00
240	1.6789E-01	1.2361E+00	1.0852E+01	-3.6188E-01	3.4193E+00	2.5000E+01	6.6561E-02	-1.3660E-01	1.3636E+00
241	1.5824E-01	8.9084E-01	9.1996E+00	-3.6225E-01	3.0811E+00	2.5000E+01	7.3650E-02	-1.3694E-01	1.0828E+00
242	1.8081E-01	5.6302E-01	5.8252E+00	-4.2195E-01	3.2841E+00	2.5000E+01	7.4902E-02	-1.6303E-01	1.0261E+00
243	1.8173E-01	5.2129E-01	5.4626E+00	-4.1651E-01	3.3879E+00	2.5000E+01	5.7879E-02	-1.5636E-01	1.4134E+00
244	1.6669E-01	8.5714E-01	6.5876E+00	-3.6273E-01	2.5302E+00	1.5282E+01	3.6590E-02	-1.0702E-01	1.1479E+00
245	1.7274E-01	3.4534E-01	5.1365E+00	-3.9781E-01	2.7101E+00	2.3301E+01	7.1176E-02	-1.3981E-01	1.2242E+00
246	1.8032E-01	3.8385E-01	3.8424E+00	-3.7458E-01	1.8031E+00	1.3893E+01	5.4726E-02	-1.1058E-01	1.6112E+00
247	1.7705E-01	1.3950E+00	8.8420E+00	-4.2464E-01	3.6918E+00	2.5000E+01	6.2690E-02	-1.1639E-01	1.3816E+00
248	1.8029E-01	4.0794E-01	5.7551E+00	-4.3673E-01	2.8806E+00	2.5000E+01	9.3640E-02	-1.7055E-01	8.0587E-01
249	1.9047E-01	8.1919E-01	7.7247E+00	-4.5725E-01	2.7584E+00	2.0055E+01	6.5197E-02	-1.3974E-01	1.3092E+00
250	1.9392E-01	8.1170E-03	6.1212E-01	-4.6110E-01	1.3379E+00	6.7006E+00	4.6421E-02	-1.3512E-01	1.6573E+00
251	1.6865E-01	3.5387E-01	2.9957E+00	-4.8814E-01	2.0474E+00	1.0781E+01	8.5889E-02	-1.5684E-01	1.5693E+00
252	1.7069E-01	5.5768E-01	4.8525E+00	-4.6251E-01	1.8675E+00	1.1333E+01	6.3917E-02	-1.2225E-01	1.3835E+00
253	1.6640E-01	4.7647E-01	4.0157E+00	-4.8487E-01	2.4258E+00	1.3314E+01	5.3789E-02	-1.2533E-01	1.5125E+00
254	1.9464E-01	6.6769E-12	5.0414E-01	-5.3524E-01	6.3531E-01	8.5939E-01	5.3005E-02	-1.4302E-01	1.7571E+00
255	1.7210E-01	7.6869E-01	6.5151E+00	-3.9417E-01	2.0644E+00	1.2813E+01	4.1255E-02	-9.8927E-02	1.2739E+00
256	1.8144E-01	5.4680E-01	3.3736E+00	-4.2531E-01	1.9097E+00	1.1535E+01	6.0464E-02	-1.0089E-01	1.4606E+00
257	2.3732E-01	1.4253E+00	8.4137E+00	-6.1529E-01	3.1374E+00	2.0573E+01	9.0538E-02	-1.3253E-01	1.9203E+00
258	1.6618E-01	4.8796E-01	5.1621E+00	-3.5678E-01	1.7147E+00	8.7489E+00	4.6348E-02	-1.2108E-01	1.1721E+00
259	1.7023E-01	5.8188E-01	5.2980E+00	-4.3432E-01	2.0741E+00	1.1669E+01	6.0809E-02	-1.3961E-01	1.1665E+00
260	1.6675E-01	7.8113E-01	7.9780E+00	-4.0659E-01	2.5149E+00	1.5882E+01	7.6472E-02	-1.4051E-01	9.4430E-01
261	2.1080E-01	1.1783E+00	9.3007E+00	-6.1171E-01	2.8446E+00	1.8117E+01	6.0837E-02	-1.3973E-01	2.0239E+00
262	1.9747E-01	3.3676E-01	5.0603E+00	-4.9839E-01	3.1676E+00	2.5000E+01	7.4312E-02	-1.6784E-01	1.4625E+00
263	1.8213E-01	7.8833E-01	7.0378E+00	-4.2866E-01	3.0132E+00	2.2958E+01	7.3784E-02	-1.4277E-01	9.6265E-01
264	2.2005E-01	9.1052E-01	5.9332E+00	-5.2581E-01	1.4391E+00	5.5960E+00	4.9151E-02	-1.1754E-01	2.4641E+00
265	1.8555E-01	4.3846E-02	2.6580E+00	-3.1276E-01	1.2129E+00	7.9068E+00	4.1570E-02	-1.1892E-01	1.0864E+00
266	1.8002E-01	7.6981E-01	7.7459E+00	-3.9082E-01	2.8443E+00	2.3983E+01	5.9374E-02	-1.2523E-01	1.5366E+00
267	1.8527E-01	1.3095E+00	1.0507E+01	-4.9428E-01	3.3332E+00	2.5000E+01	6.6997E-02	-1.1041E-01	1.4201E+00
268	1.6136E-01	9.5979E-01	8.3320E+00	-3.5823E-01	3.2764E+00	2.5000E+01	7.5482E-02	-1.3336E-01	1.2020E+00
269	1.7472E-01	6.0504E-02	2.5744E+00	-3.6992E-01	2.7579E+00	2.5000E+01	1.0126E-01	-1.7959E-01	1.2518E+00
270	1.7740E-01	2.4446E-01	2.9909E+00	-4.0656E-01	1.5989E+00	1.1398E+01	5.8704E-02	-1.2575E-01	1.3126E+00
271	2.0359E-01	7.7144E-01	6.2364E+00	-4.1575E-01	3.0658E+00	2.5000E+01	7.1269E-02	-1.5578E-01	1.7633E+00
272	1.7327E-01	3.0716E-01	3.5596E+00	-4.1601E-01	2.7290E+00	2.1622E+01	8.1077E-02	-1.6007E-01	1.4933E+00
273	1.7367E-01	4.5436E-01	3.9959E+00	-3.9271E-01	2.4673E+00	1.6618E+01	4.9490E-02	-1.3176E-01	1.3648E+00
274	1.6621E-01	2.0598E-01	2.8621E+00	-4.1033E-01	2.1637E+00	1.3154E+01	8.1834E-02	-1.6170E-01	1.0501E+00
275	1.7599E-01	1.9091E-01	2.1106E+00	-4.2142E-01	3.1870E+00	2.5000E+01	8.4022E-02	-1.8379E-01	9.0398E-01
276	1.9897E-01	1.2181E+00	9.2137E+00	-5.1929E-01	3.2462E+00	2.2945E+01	5.5344E-02	-1.2269E-01	9.1819E-01
277	1.8565E-01	1.2881E+00	1.0907E+01	-4.7600E-01	3.5252E+00	2.5000E+01	6.8529E-02	-1.4034E-01	1.5036E+00
278	1.9129E-01	7.0764E-01	7.1095E+00	-4.3122E-01	2.9479E+00	2.5000E+01	4.2685E-02	-1.0711E-01	9.7472E-01
279	1.6815E-01	1.9571E-01	1.3946E+00	-3.8690E-01	1.7828E+00	1.0387E+01	3.3129E-02	-1.1786E-01	1.4043E+00
280	1.8577E-01	9.9125E-02	1.1688E+00	-3.7371E-01	1.1199E+00	7.2399E+00	4.5935E-02	-1.1939E-01	8.2424E-01
281	2.7040E-01	5.4095E-01	4.7325E+00	-5.5619E-01	1.7039E+00	1.2115E+01	5.5599E-02	-1.4837E-01	3.0000E+00
282	2.5469E-01	1.4128E+00	9.7198E+00	-6.0493E-01	3.4537E+00	2.5000E+01	8.3722E-02	-1.4102E-01	2.4935E+00
283	1.8257E-01	5.2963E-01	4.1770E+00	-3.7792E-01	2.2221E+00	1.5253E+01	5.3152E-02	-1.4744E-01	1.3235E+00
284	1.7548E-01	1.2084E+00	8.5672E+00	-4.2854E-01	3.6871E+00	2.5000E+01	9.1158E-02	-1.6402E-01	1.4607E+00
285	1.7570E-01	1.4443E+00	1.2907E+01	-3.8585E-01	2.8258E+00	2.3046E+01	4.4285E-02	-1.0090E-01	1.6812E+00
286	1.7164E-01	4.2461E-01	2.5292E+00	-4.3249E-01	1.7632E+00	9.8713E+00	5.5055E-02	-1.1912E-01	1.3816E+00
287	2.1676E-01	1.7682E+00	1.2114E+01	-5.9335E-01	3.6727E+00	2.5000E+01	1.0985E-01	-1.6321E-01	2.0178E+00
288	1.7877E-01	6.5288E-01	7.1548E+00	-4.0841E-01	2.2638E+00	1.6204E+01	5.5029E-02	-1.2714E-01	1.4139E+00
289	1.7932E-01	2.7630E-01	2.2513E+00	-5.4882E-01	1.3282E+00	4.7168E+00	4.4042E-02	-1.2062E-01	1.3732E+00
290	2.1154E-01	0.0000E+00	2.9320E-01	-4.9356E-01	1.0051E+00	3.8337E+00	4.2937E-02	-1.3650E-01	1.9481E+00
291	1.7353E-01	7.2511E-01	8.0465E+00	-3.4862E-01	2.7550E+00	2.5000E+01	5.3978E-02	-1.3964E-01	1.1450E+00
292	1.8558E-01	6.9779E-01	6.7465E+00	-4.6190E-01	3.0605E+00	2.5000E+01	6.3488E-02	-1.3868E-01	1.5187E+00
293	1.7933E-01	1.2638E+00	1.0185E+01	-4.6181E-01	3.3094E+00	2.5000E+01	1.0610E-01	-1.6239E-01	8.9528E-01
294	1.7679E-01	3.5619E-01	4.9443E+00	-3.9485E-01	2.9786E+00	2.5000E+01	8.6353E-02	-1.7259E-01	1.3186E+00
295	2.0828E-01	7.1977E-01	5.8415E+00	-5.4943E-01	2.9116E+00	2.3765E+01	9.1977E-02	-1.6250E-01	2.1196E+00
296	1.7118E-01	4.8357E-01	4.6533E+00	-4.2941E-01	3.2059E+00	2.5000E+01	5.1875E-02	-1.2467E-01	1.0800E+00
297	2.1187E-01	1.2664E+00	9.2132E+00	-6.1875E-01	3.5259E+00	2.4426E+01	7.4142E-02	-1.3959E-01	1.8163E+00
298	1.8497E-01	1.4314E-01	6.5696E-01	-3.9633E-01	1.6092E+00	9.6896E+00	4.9570E-02	-1.3950E-01	1.5931E+00
299	1.8412E-01	1.0044E+00	7.6998E+00	-4.2480E-01	3.3151E+00	2.5000E+01	5.5041E-02	-1.1073E-01	1.3970E+00
300	2.1692E-01	4.8174E-11	2.7553E+00	-3.7198E-01	1.4824E+00	1.2223E+01	6.5898E-02	-1.3979E-01	1.2897E+00
301	2.2166E-01	1.9975E-01	4.4466E+00	-3.6912E-01	1.7745E+00	1.5940E+01	3.5377E-02	-1.3864E-01	8.8166E-01
302	1.7165E-01	1.9251E-01	3.6476E+00	-3.0712E-01	1.1775E+00	8.5493E+00	5.0696E-02	-1.2637E-01	1.2014E+00
303	1.7157E-01	5.2148E-01	3.6471E+00	-4.2382E-01	2.5635E+00	1.9029E+01	4.5219E-02	-1.1034E-01	1.3086E+00
304	2.1818E-01	1.6742E-12	4.5724E-01	-6.1833E-01	1.1710E+00	4.3453E+00	1.1569E-01	-2.3662E-01	2.5431E+00
305	1.8410E-01	9.6052E-02	1.5075E+00	-4.5247E-01	2.0868E+00	1.1651E+01	3.5424E-02	-1.3294E-01	1.1592E+00
306	1.6436E-01	6.6965E-01	6.6203E+00	-3.9176E-01	2.8595E+00	2.5000E+01	6.8942E-02	-1.1977E-01	1.1045E+00
307	1.7521E-01	3.7369E-01	2.0487E+00	-4.3212E-01	2.0209E+00	1.1795E+01	6.4449E-02	-1.4521E-01	1.0484E+00
308	1.6517E-01	7.9203E-01	5.9351E+00	-4.3811E-01	3.2724E+00	2.5000E+01	9.2229E-02	-1.4563E-01	1.2127E+00
309	1.7142E-01	8.2686E-01	8.6956E+00	-3.2296E-01	2.9440E+00	2.5000E+01	5.8560E-02	-1.4475E-01	1.2727E+00
310	1.6350E-01	5.5384E-01	7.2959E+00	-3.4053E-01	2.3192E+00	1.6508E+01	8.7199E-02	-1.7970E-01	1.1480E+00
311	1.7977E-01	3.0886E-01	5.3394E+00	-3.3300E-01	2.9432E+00	2.5000E+01	7.0472E-02	-1.8471E-01	1.2618E+00
312	2.7447E-01	5.8064E-01	3.5730E+00	-6.8704E-01	3.5321E+00	2.5000E+01	1.1055E-01	-2.2548E-01	3.0000E+00
313	2.4809E-01	4.3506E-01	2.8458E+00	-6.3894E-01	2.1860E+00	1.1828E+01	2.3721E-02	-1.3416E-01	2.4811E+00
314	1.8545E-01	7.4912E-01	7.8003E+00	-4.6387E-01	3.1560E+00	2.5000E+01	4.4280E-02	-1.2353E-01	1.3460E+00
315	2.8348E-01	7.0135E-01	4.8084E+00	-6.7181E-01	2.0424E+00	1.1567E+01	3.7114E-02	-1.4280E-01	3.0000E+00
316	1.6847E-01	1.6848E-01	1.1569E+00	-5.0709E-01	1.5457E+00	6.1789E+00	7.6534E-02	-1.4935E-01	1.2206E+00
317	2.1774E-01	6.5006E-01	4.0109E+00	-5.3397E-01	2.1079E+00	1.0579E+01	7.7605E-02	-1.6946E-01	2.1122E+00
318	1.8969E-01	1.1655E-01	2.0850E+00	-4.7652E-01	2.1163E+00	1.3750E+01	9.0632E-02	-1.8232E-01	8.5154E-01
319	1.7133E-01	5.8755E-01	4.9450E+00	-3.8684E-01	2.5688E+00	1.6654E+01	4.4033E-02	-1.1400E-01	1.3862E+00
320	2.0287E-01	2.0227E+00	1.4018E+01	-5.2043E-01	3.0956E+00	2.0518E+01	6.5428E-02	-1.1004E-01	1.2160E+00
321	2.8426E-01	1.1149E+00	7.5700E+00	-7.3712E-01	2.8467E+00	1.6956E+01	6.2077E-02	-1.3857E-01	2.9261E+00
322	1.8377E-01	3.5917E-02	1.2390E+00	-4.0796E-01	1.1440E+00	5.3713E+00	5.7815E-02	-1.5194E-01	9.0602E-01
323	2.1921E-01	1.2795E-01	8.3104E-05	-4.2762E-01	1.1633E+00	4.5500E+00	7.8479E-02	-1.4243E-01	1.0890E+00
324	1.9485E-01	6.2835E-03	1.0949E+00	-3.6396E-01	1.9231E+00	1.3974E+01	4.1118E-02	-1.4439E-01	1.5779E+00
325	1.7462E-01	5.2120E-01	4.0172E+00	-4.0918E-01	2.3863E+00	1.5334E+01	4.7691E-02	-1.1203E-01	1.1079E+00
326	1.6924E-01	7.7188E-01	7.7005E+00	-3.7863E-01	1.9763E+00	1.3116E+01	6.0540E-02	-1.2519E-01	1.2917E+00
327	1.7990E-01	7.2852E-01	7.5831E+00	-4.5312E-01	2.9524E+00	2.5000E+01	6.2846E-02	-1.1025E-01	1.3899E+00
328	1.7056E-01	1.1830E-01	9.8577E-01	-4.5017E-01	9.5557E-01	2.7280E+00	3.7346E-02	-1.2775E-01	1.4881E+00
329	2.2493E-01	1.3923E+00	9.9765E+00	-5.9372E-01	3.8990E+00	2.5000E+01	4.2453E-02	-1.2106E-01	1.9438E+00
330	1.6158E-01	6.9427E-01	5.9321E+00	-3.7635E-01	1.9752E+00	1.3216E+01	6.7097E-02	-1.2398E-01	1.1052E+00
331	1.8055E-01	1.2932E-01	6.3454E-01	-3.9009E-01	1.2888E+00	7.5788E+00	5.8284E-02	-1.2228E-01	1.7120E+00
332	1.8766E-01	3.3311E-01	3.4582E+00	-4.1910E-01	1.9618E+00	1.3011E+01	4.6082E-02	-1.4008E-01	1.6945E+00
333	1.6354E-01	5.7410E-01	5.0866E+00	-3.9785E-01	2.1886E+00	1.5795E+01	6.6348E-02	-1.3162E-01	1.0502E+00
334	1.8623E-01	2.0802E-01	3.7056E+00	-3.6232E-01	1.1587E+00	6.2629E+00	6.0661E-02	-1.4193E-01	1.0934E+00
335	1.7532E-01	9.1542E-01	7.1939E+00	-4.1045E-01	3.3369E+00	2.5000E+01	5.6826E-02	-1.1191E-01	1.4081E+00
336	2.0928E-01	2.9622E-11	1.1741E+00	-4.0964E-01	1.3611E+00	8.3385E+00	7.5512E-02	-1.5789E-01	1.8548E+00
337	1.4752E-01	4.5706E-01	3.9673E+00	-3.1522E-01	3.0972E+00	2.5000E+01	9.8830E-02	-1.7135E-01	1.2859E+00
338	1.8131E-01	9.3450E-01	7.5354E+00	-4.1330E-01	2.7729E+00	1.9198E+01	7.3091E-02	-1.4642E-01	9.8165E-01
339	2.0424E-01	4.9637E-02	7.8515E-01	-4.9733E-01	1.3083E+00	6.9341E+00	8.3801E-02	-1.8119E-01	2.1609E+00
340	1.6379E-01	1.0795E+00	1.0083E+01	-3.8787E-01	3.1404E+00	2.5000E+01	8.2336E-02	-1.4230E-01	1.2097E+00
341	1.5731E-01	2.8930E-01	1.8880E+00	-3.6025E-01	1.2986E+00	5.1402E+00	4.3434E-02	-1.1213E-01	1.4002E+00
342	1.7790E-01	5.2739E-01	3.3046E+00	-3.9978E-01	2.2073E+00	1.2902E+01	6.4293E-02	-1.2865E-01	1.0742E+00
343	1.6458E-01	1.0303E+00	8.2948E+00	-3.7585E-01	2.7959E+00	1.9490E+01	7.3719E-02	-1.3470E-01	1.1495E+00
344	1.7546E-01	6.4823E-01	6.8780E+00	-3.9395E-01	2.8576E+00	2.3870E+01	6.4974E-02	-1.4698E-01	1.0059E+00
345	1.7830E-01	2.4611E-01	3.3859E+00	-4.1211E-01	1.4878E+00	8.1455E+00	7.4512E-02	-1.5789E-01	1.4074E+00
346	1.9554E-01	9.6703E-01	6.0130E+00	-5.0038E-01	2.6767E+00	1.6025E+01	5.8922E-02	-1.3126E-01	1.2733E+00
347	1.9431E-01	2.8128E-01	1.2981E+00	-4.6123E-01	1.7959E+00	8.6456E+00	7.0521E-02	-1.6486E-01	1.6942E+00
348	1.7070E-01	9.4704E-02	1.3938E+00	-3.5531E-01	2.1468E+00	1.5973E+01	7.1269E-02	-1.6074E-01	1.4216E+00
349	1.7638E-01	5.8646E-01	4.3994E+00	-4.5102E-01	2.5971E+00	1.5317E+01	3.9584E-02	-1.2028E-01	1.1799E+00
350	1.7443E-01	6.9458E-01	7.7404E+00	-4.1474E-01	2.6562E+00	2.0766E+01	6.1075E-02	-1.3102E-01	9.2635E-01
351	4.0249E-01	1.6817E-01	4.1661E-12	-7.2724E-01	1.4465E+00	5.4622E+00	5.0273E-02	-1.8324E-01	3.0000E+00
352	1.7570E-01	9.2143E-01	7.4413E+00	-4.3042E-01	3.2690E+00	2.3504E+01	7.1775E-02	-1.5285E-01	1.2937E+00
353	1.7973E-01	2.0943E-01	2.2630E+00	-3.5868E-01	1.3159E+00	8.6741E+00	3.8176E-02	-1.0182E-01	1.6348E+00
354	2.0853E-01	8.4325E-01	5.7834E+00	-5.1347E-01	3.5052E+00	2.3393E+01	9.1841E-02	-1.7052E-01	7.7816E-01
355	1.8824E-01	9.3595E-01	6.6521E+00	-4.5338E-01	3.2527E+00	2.5000E+01	5.5830E-02	-1.2840E-01	1.0983E+00
356	1.7933E-01	9.2117E-02	1.9027E+00	-3.5578E-01	2.1962E+00	1.7708E+01	4.7451E-02	-1.3846E-01	1.1414E+00
357	1.7692E-01	1.0883E+00	7.2550E+00	-4.1830E-01	3.6792E+00	2.5000E+01	7.2243E-02	-1.3679E-01	1.1924E+00
358	1.8538E-01	3.9860E-01	2.3843E+00	-4.4289E-01	1.5308E+00	7.6636E+00	4.4547E-02	-1.1512E-01	1.8653E+00
359	1.6992E-01	1.3627E+00	9.7632E+00	-4.0027E-01	3.4705E+00	2.5000E+01	8.0504E-02	-1.2416E-01	1.5232E+00
360	1.9146E-01	3.1386E-01	4.0901E+00	-5.0117E-01	1.7133E+00	1.0390E+01	2.1747E-02	-1.0246E-01	1.1441E+00
361	2.0231E-01	1.2514E+00	8.3368E+00	-5.2099E-01	4.0777E+00	2.5000E+01	6.9697E-02	-1.6928E-01	1.8058E+00
362	2.3564E-01	6.8001E-14	8.3600E-01	-4.3916E-01	1.2745E+00	6.7389E+00	4.1253E-02	-1.6531E-01	2.2909E+00
363	2.1239E-01	7.2208E-01	7.3427E+00	-5.1544E-01	3.2879E+00	2.5000E+01	8.1356E-02	-1.7822E-01	2.2038E+00
364	1.8245E-01	1.1515E-02	1.2518E+00	-3.7928E-01	1.6553E+00	9.6603E+00	4.5709E-02	-1.3387E-01	1.2279E+00
365	1.7378E-01	3.8634E-01	3.3592E+00	-4.3109E-01	1.7477E+00	8.6811E+00	5.0651E-02	-1.3931E-01	1.3081E+00
