idx	Nuv	auv	buv	Ndv	adv	bdv	Nub	Ndb	M1
1661	1.7937E-01	7.1044E-01	6.5364E+00	-4.1351E-01	2.4043E+00	1.6428E+01	6.2081E-02	-1.2971E-01	1.3059E+00
1662	1.8560E-01	7.8625E-01	8.2697E+00	-4.1488E-01	2.4236E+00	1.6724E+01	4.9717E-02	-1.2554E-01	1.3233E+00
1663	1.7264E-01	5.1179E-01	5.3991E+00	-4.1284E-01	2.2839E+00	1.5497E+01	5.2352E-02	-1.2533E-01	1.3342E+00
1664	1.6782E-01	5.3188E-01	5.4202E+00	-4.1239E-01	2.3802E+00	1.6219E+01	5.4234E-02	-1.2598E-01	1.3001E+00
1665	1.6702E-01	6.5937E-01	4.9002E+00	-4.1485E-01	2.4281E+00	1.6357E+01	6.7912E-02	-1.2654E-01	1.3038E+00
1666	1.7782E-01	8.4325E-01	7.2985E+00	-4.1421E-01	2.3243E+00	1.5816E+01	6.4093E-02	-1.2640E-01	1.3948E+00
1667	1.7804E-01	7.8794E-01	5.8689E+00	-4.1525E-01	2.3405E+00	1.5762E+01	6.3805E-02	-1.2642E-01	1.3039E+00
1668	1.7539E-01	5.5669E-01	5.2805E+00	-4.1381E-01	2.3341E+00	1.5719E+01	6.2612E-02	-1.2877E-01	1.3083E+00
1669	1.7844E-01	5.6048E-01	5.3212E+00	-4.1763E-01	2.3356E+00	1.5764E+01	4.6144E-02	-1.2239E-01	1.3289E+00
1670	1.7742E-01	5.3836E-01	5.1942E+00	-4.1354E-01	2.4101E+00	1.6372E+01	5.7430E-02	-1.2923E-01	1.3345E+00
1671	1.7865E-01	8.8407E-01	1.0081E+01	-4.1263E-01	2.4305E+00	1.6778E+01	4.7691E-02	-1.2685E-01	1.2918E+00
1672	1.5724E-01	5.8891E-01	5.1062E+00	-4.1107E-01	2.2828E+00	1.5559E+01	8.0698E-02	-1.2944E-01	1.3592E+00
1673	1.7650E-01	7.7101E-01	6.2713E+00	-4.1350E-01	2.3096E+00	1.5561E+01	5.6979E-02	-1.2544E-01	1.3276E+00
1674	1.7535E-01	4.7095E-01	4.6502E+00	-4.1302E-01	2.3646E+00	1.6091E+01	4.9162E-02	-1.2471E-01	1.3098E+00
1675	1.7488E-01	8.8598E-01	6.2588E+00	-4.1771E-01	2.4643E+00	1.6524E+01	6.3242E-02	-1.3079E-01	1.3160E+00
1676	1.6672E-01	6.9901E-01	5.1229E+00	-4.1142E-01	2.3626E+00	1.5862E+01	6.9120E-02	-1.3186E-01	1.3668E+00
1677	1.7414E-01	8.0473E-01	6.8825E+00	-4.1415E-01	2.4142E+00	1.6519E+01	6.6933E-02	-1.3027E-01	1.3490E+00
1678	1.7775E-01	6.5343E-01	4.6268E+00	-4.1369E-01	2.3987E+00	1.6174E+01	6.2535E-02	-1.3060E-01	1.3675E+00
1679	1.6421E-01	6.6462E-01	5.3027E+00	-4.1222E-01	2.4128E+00	1.6513E+01	6.1664E-02	-1.2744E-01	1.3548E+00
1680	1.6090E-01	5.8968E-01	4.8078E+00	-4.1467E-01	2.4662E+00	1.6648E+01	5.5872E-02	-1.2812E-01	1.2991E+00
1681	1.7060E-01	9.7070E-01	7.7611E+00	-4.1759E-01	2.4931E+00	1.6920E+01	6.0232E-02	-1.2589E-01	1.3390E+00
1682	1.8110E-01	6.4953E-01	5.8497E+00	-4.1695E-01	2.3950E+00	1.5988E+01	3.9228E-02	-1.2556E-01	1.3341E+00
1683	1.6989E-01	4.6257E-01	5.1297E+00	-4.0495E-01	2.2557E+00	1.5460E+01	5.8641E-02	-1.2958E-01	1.2928E+00
1684	1.7017E-01	3.2490E-01	3.9025E+00	-4.0572E-01	2.2973E+00	1.5610E+01	4.7004E-02	-1.2804E-01	1.3507E+00
1685	1.7530E-01	5.1770E-01	4.3600E+00	-4.1308E-01	2.3515E+00	1.5928E+01	6.2374E-02	-1.2988E-01	1.2958E+00
1686	1.7012E-01	7.0046E-01	5.9696E+00	-4.1624E-01	2.3729E+00	1.5981E+01	5.9526E-02	-1.2659E-01	1.3169E+00
1687	1.7819E-01	6.7452E-01	5.1456E+00	-4.1666E-01	2.4166E+00	1.6387E+01	6.8657E-02	-1.3017E-01	1.3766E+00
1688	1.6682E-01	4.2607E-01	4.6134E+00	-4.0643E-01	2.3116E+00	1.5852E+01	5.3186E-02	-1.2845E-01	1.3447E+00
1689	1.7555E-01	4.7147E-01	4.9946E+00	-4.1209E-01	2.3621E+00	1.5892E+01	5.2136E-02	-1.2950E-01	1.3581E+00
1690	1.8065E-01	8.6895E-01	6.5785E+00	-4.1854E-01	2.4858E+00	1.6745E+01	6.4685E-02	-1.3038E-01	1.2966E+00
1691	1.8009E-01	8.6240E-01	6.9724E+00	-4.1297E-01	2.3514E+00	1.6057E+01	5.6916E-02	-1.2534E-01	1.3268E+00
1692	1.7222E-01	9.4163E-01	7.8325E+00	-4.1586E-01	2.3387E+00	1.5885E+01	6.8055E-02	-1.2593E-01	1.3127E+00
1693	1.7715E-01	6.9242E-01	5.0742E+00	-4.2484E-01	2.4447E+00	1.6702E+01	6.0978E-02	-1.2259E-01	1.3211E+00
1694	1.9114E-01	6.0046E-01	5.2388E+00	-4.2291E-01	2.4767E+00	1.6580E+01	6.0910E-02	-1.3269E-01	1.3634E+00
1695	1.6218E-01	8.1244E-01	5.6567E+00	-4.1444E-01	2.4026E+00	1.6313E+01	7.1762E-02	-1.2695E-01	1.3225E+00
1696	1.7549E-01	6.9215E-01	6.2470E+00	-4.1637E-01	2.4621E+00	1.6771E+01	5.0706E-02	-1.2670E-01	1.3373E+00
1697	1.6852E-01	7.1362E-01	6.4261E+00	-4.1571E-01	2.3062E+00	1.5668E+01	7.0966E-02	-1.2765E-01	1.3334E+00
1698	1.8225E-01	8.0920E-01	6.4749E+00	-4.1896E-01	2.3867E+00	1.5930E+01	5.3959E-02	-1.2638E-01	1.3168E+00
1699	1.6978E-01	4.1412E-01	4.6149E+00	-4.1131E-01	2.3095E+00	1.5707E+01	5.9845E-02	-1.2588E-01	1.3296E+00
1700	1.9087E-01	1.2912E+00	9.5332E+00	-4.2230E-01	2.4461E+00	1.6441E+01	6.1049E-02	-1.2468E-01	1.3624E+00
1701	1.7334E-01	7.0067E-01	5.3152E+00	-4.1623E-01	2.3497E+00	1.5762E+01	7.2715E-02	-1.3004E-01	1.3118E+00
1702	1.7106E-01	6.4443E-01	4.8838E+00	-4.1343E-01	2.2733E+00	1.5137E+01	6.3382E-02	-1.2592E-01	1.3554E+00
1703	1.7472E-01	5.5843E-01	4.6601E+00	-4.1308E-01	2.4051E+00	1.6397E+01	4.3975E-02	-1.2786E-01	1.3879E+00
1704	1.6838E-01	7.0999E-01	5.4717E+00	-4.1461E-01	2.3798E+00	1.6072E+01	7.3949E-02	-1.2886E-01	1.3069E+00
1705	1.8910E-01	9.9990E-01	9.9963E+00	-4.1349E-01	2.3697E+00	1.6144E+01	4.8205E-02	-1.2273E-01	1.3162E+00
1706	1.7316E-01	2.8677E-01	4.0824E+00	-4.1180E-01	2.3910E+00	1.6271E+01	3.9590E-02	-1.3001E-01	1.3144E+00
1707	1.7673E-01	5.0985E-01	4.9935E+00	-4.1020E-01	2.3339E+00	1.5768E+01	5.7935E-02	-1.2926E-01	1.2845E+00
1708	1.7246E-01	5.2451E-01	4.4898E+00	-4.1375E-01	2.4215E+00	1.6295E+01	5.5941E-02	-1.2901E-01	1.3796E+00
1709	1.8553E-01	6.1300E-01	4.5703E+00	-4.1572E-01	2.3148E+00	1.5461E+01	5.0113E-02	-1.2784E-01	1.3555E+00
1710	1.6960E-01	5.3772E-01	5.0332E+00	-4.1183E-01	2.2520E+00	1.5105E+01	5.2215E-02	-1.2532E-01	1.3472E+00
1711	1.7986E-01	6.2261E-01	5.8176E+00	-4.1578E-01	2.4183E+00	1.6280E+01	5.8726E-02	-1.2753E-01	1.2985E+00
1712	1.6947E-01	6.7483E-01	4.2883E+00	-4.1029E-01	2.4501E+00	1.6401E+01	7.3470E-02	-1.3487E-01	1.3225E+00
1713	1.7074E-01	4.9568E-01	4.4583E+00	-4.1538E-01	2.4085E+00	1.6257E+01	5.1955E-02	-1.2984E-01	1.3096E+00
1714	1.7835E-01	4.3094E-01	4.5366E+00	-4.0910E-01	2.3042E+00	1.5551E+01	5.0044E-02	-1.2831E-01	1.3229E+00
1715	1.6601E-01	5.7675E-01	5.1018E+00	-4.1597E-01	2.3852E+00	1.6059E+01	5.4881E-02	-1.2718E-01	1.2846E+00
1716	1.7058E-01	5.3801E-01	4.6612E+00	-4.1025E-01	2.3488E+00	1.5818E+01	6.5913E-02	-1.3290E-01	1.2896E+00
1717	1.8125E-01	6.6858E-01	5.4993E+00	-4.1327E-01	2.3263E+00	1.5510E+01	6.3840E-02	-1.2927E-01	1.3731E+00
1718	1.6858E-01	4.3440E-01	3.9483E+00	-4.1638E-01	2.4168E+00	1.6030E+01	6.3864E-02	-1.3124E-01	1.3591E+00
1719	1.6936E-01	9.7107E-01	8.4871E+00	-4.1197E-01	2.4039E+00	1.6512E+01	6.2542E-02	-1.2753E-01	1.3369E+00
1720	1.7559E-01	6.5236E-01	5.2301E+00	-4.1893E-01	2.4114E+00	1.6141E+01	5.0355E-02	-1.2651E-01	1.3450E+00
1721	1.7978E-01	7.5403E-01	5.2701E+00	-4.1669E-01	2.3567E+00	1.5875E+01	6.1402E-02	-1.2963E-01	1.2921E+00
1722	1.7840E-01	4.7930E-01	4.2929E+00	-4.1660E-01	2.4636E+00	1.6716E+01	4.1516E-02	-1.2753E-01	1.3629E+00
1723	1.6804E-01	6.9271E-01	5.7085E+00	-4.1249E-01	2.3284E+00	1.5599E+01	6.1855E-02	-1.2845E-01	1.3223E+00
1724	1.5691E-01	4.1310E-01	3.7811E+00	-4.0827E-01	2.3051E+00	1.5467E+01	7.1745E-02	-1.2966E-01	1.3115E+00
1725	1.6442E-01	5.2380E-01	4.6363E+00	-4.0904E-01	2.3174E+00	1.5681E+01	6.6800E-02	-1.2974E-01	1.2880E+00
1726	1.7055E-01	9.1155E-01	6.6886E+00	-4.1899E-01	2.4067E+00	1.6229E+01	7.6039E-02	-1.2799E-01	1.3310E+00
1727	1.7941E-01	5.6189E-01	5.4279E+00	-4.1750E-01	2.4448E+00	1.6580E+01	4.3043E-02	-1.2577E-01	1.3635E+00
1728	1.8000E-01	7.0053E-01	4.8531E+00	-4.1826E-01	2.3970E+00	1.5883E+01	6.2891E-02	-1.3174E-01	1.3156E+00
1729	1.7558E-01	1.2716E+00	9.3918E+00	-4.1594E-01	2.4081E+00	1.6271E+01	8.5380E-02	-1.3125E-01	1.3160E+00
1730	1.8187E-01	6.8773E-01	5.4276E+00	-4.1181E-01	2.3679E+00	1.6021E+01	5.8251E-02	-1.2660E-01	1.2702E+00
1731	1.7713E-01	9.1374E-01	6.3549E+00	-4.1844E-01	2.3180E+00	1.5546E+01	7.2314E-02	-1.2572E-01	1.3538E+00
1732	1.6326E-01	8.8897E-01	8.2221E+00	-4.0747E-01	2.4190E+00	1.6321E+01	6.9881E-02	-1.3529E-01	1.2910E+00
1733	1.7135E-01	4.8302E-01	4.8944E+00	-4.1216E-01	2.4258E+00	1.6472E+01	3.8478E-02	-1.2741E-01	1.2651E+00
1734	1.7645E-01	4.3891E-01	4.3039E+00	-4.1296E-01	2.4115E+00	1.6314E+01	5.8081E-02	-1.2895E-01	1.3891E+00
1735	1.8369E-01	9.2086E-01	7.8017E+00	-4.1037E-01	2.3381E+00	1.5987E+01	5.2219E-02	-1.2340E-01	1.3066E+00
1736	1.6971E-01	1.0494E+00	1.0174E+01	-4.1447E-01	2.4154E+00	1.6669E+01	7.3626E-02	-1.2619E-01	1.2841E+00
1737	1.7181E-01	4.6508E-01	4.4443E+00	-4.0871E-01	2.3445E+00	1.5861E+01	5.6116E-02	-1.2874E-01	1.3071E+00
1738	1.6828E-01	5.3171E-01	4.7737E+00	-4.0681E-01	2.3765E+00	1.6079E+01	6.1914E-02	-1.3070E-01	1.3084E+00
1739	1.8469E-01	8.6489E-01	6.9585E+00	-4.1870E-01	2.3600E+00	1.5821E+01	5.7684E-02	-1.2549E-01	1.3028E+00
1740	1.7288E-01	6.2273E-01	5.2124E+00	-4.1671E-01	2.3289E+00	1.5605E+01	5.4170E-02	-1.2357E-01	1.3026E+00
1741	1.7124E-01	9.5921E-01	8.3335E+00	-4.1631E-01	2.4013E+00	1.6247E+01	8.5979E-02	-1.3212E-01	1.2415E+00
1742	1.8227E-01	6.8119E-01	5.3646E+00	-4.1593E-01	2.3544E+00	1.5686E+01	4.8301E-02	-1.2548E-01	1.3200E+00
1743	1.7437E-01	5.5345E-01	4.9933E+00	-4.1271E-01	2.3940E+00	1.6128E+01	4.8660E-02	-1.2666E-01	1.3567E+00
1744	1.7164E-01	7.3056E-01	5.7121E+00	-4.1965E-01	2.3674E+00	1.5970E+01	5.5011E-02	-1.2183E-01	1.3150E+00
1745	1.8542E-01	6.6493E-01	5.9237E+00	-4.1445E-01	2.2630E+00	1.5395E+01	4.8383E-02	-1.2287E-01	1.2890E+00
1746	1.7687E-01	6.1696E-01	4.6711E+00	-4.1574E-01	2.3821E+00	1.5988E+01	7.1095E-02	-1.3002E-01	1.3465E+00
1747	1.7461E-01	5.7349E-01	5.1710E+00	-4.1448E-01	2.3048E+00	1.5542E+01	4.9868E-02	-1.2472E-01	1.3166E+00
1748	1.6137E-01	6.4245E-01	4.8014E+00	-4.1129E-01	2.3087E+00	1.5429E+01	7.3257E-02	-1.2731E-01	1.3071E+00
1749	1.8854E-01	7.3719E-01	5.6948E+00	-4.2055E-01	2.4819E+00	1.6798E+01	4.4635E-02	-1.2644E-01	1.2946E+00
1750	1.7902E-01	7.6183E-01	5.5118E+00	-4.1607E-01	2.3862E+00	1.5950E+01	6.1255E-02	-1.2595E-01	1.3154E+00
1751	1.7049E-01	5.6129E-01	4.7805E+00	-4.0998E-01	2.3621E+00	1.5686E+01	5.8995E-02	-1.3238E-01	1.3047E+00
1752	1.7455E-01	6.2287E-01	5.9129E+00	-4.1261E-01	2.3475E+00	1.5899E+01	3.7839E-02	-1.2111E-01	1.3074E+00
1753	1.7039E-01	7.0816E-01	4.7729E+00	-4.1943E-01	2.5029E+00	1.6753E+01	7.1241E-02	-1.2954E-01	1.2849E+00
1754	1.8720E-01	7.7413E-01	4.9614E+00	-4.1176E-01	2.3479E+00	1.5572E+01	6.3248E-02	-1.2962E-01	1.3260E+00
1755	1.8065E-01	4.2673E-01	4.7369E+00	-4.1437E-01	2.2865E+00	1.5378E+01	3.5667E-02	-1.2249E-01	1.3243E+00
1756	1.6921E-01	4.4444E-01	4.1076E+00	-4.1165E-01	2.3540E+00	1.5905E+01	4.7644E-02	-1.3109E-01	1.3170E+00
1757	1.6858E-01	7.1908E-01	6.0110E+00	-4.1016E-01	2.3590E+00	1.5957E+01	6.2002E-02	-1.2746E-01	1.3571E+00
1758	1.6655E-01	6.6340E-01	5.0722E+00	-4.1411E-01	2.2885E+00	1.5488E+01	6.7685E-02	-1.2443E-01	1.3053E+00
1759	1.8397E-01	7.4286E-01	4.9219E+00	-4.1295E-01	2.3250E+00	1.5585E+01	6.3786E-02	-1.2899E-01	1.2932E+00
1760	1.7235E-01	5.8874E-01	5.0087E+00	-4.1525E-01	2.3434E+00	1.5889E+01	5.4487E-02	-1.2174E-01	1.3512E+00
1761	1.7354E-01	5.4941E-01	5.3272E+00	-4.1044E-01	2.3403E+00	1.5949E+01	5.2384E-02	-1.2478E-01	1.3101E+00
1762	1.7642E-01	6.9072E-01	5.6420E+00	-4.1746E-01	2.4407E+00	1.6643E+01	5.6183E-02	-1.2743E-01	1.3101E+00
1763	1.6785E-01	3.3565E-01	3.7286E+00	-4.0979E-01	2.3489E+00	1.5758E+01	4.6533E-02	-1.2901E-01	1.3076E+00
1764	1.7485E-01	8.9540E-01	7.9394E+00	-4.1263E-01	2.3469E+00	1.6030E+01	5.5110E-02	-1.2630E-01	1.3419E+00
1765	1.7219E-01	5.1415E-01	4.3792E+00	-4.1171E-01	2.3768E+00	1.6112E+01	6.4835E-02	-1.3130E-01	1.3211E+00
1766	1.7066E-01	5.3447E-01	4.5759E+00	-4.1120E-01	2.3371E+00	1.5856E+01	6.0009E-02	-1.2901E-01	1.2887E+00
1767	1.7663E-01	5.5367E-01	4.9496E+00	-4.1801E-01	2.3193E+00	1.5673E+01	5.3824E-02	-1.2669E-01	1.3132E+00
1768	1.7239E-01	4.3964E-01	4.6880E+00	-4.1509E-01	2.3639E+00	1.5979E+01	6.0928E-02	-1.2708E-01	1.2917E+00
1769	1.6810E-01	5.6793E-01	5.5490E+00	-4.1498E-01	2.3510E+00	1.6017E+01	5.4541E-02	-1.2469E-01	1.3087E+00
1770	1.6864E-01	3.4954E-01	4.1106E+00	-4.1050E-01	2.3760E+00	1.6129E+01	6.0441E-02	-1.3181E-01	1.3199E+00
1771	1.5854E-01	6.2018E-01	4.7588E+00	-4.1065E-01	2.2788E+00	1.5462E+01	7.5811E-02	-1.3172E-01	1.2829E+00
1772	1.8195E-01	5.0343E-01	4.7544E+00	-4.0991E-01	2.3028E+00	1.5552E+01	3.9972E-02	-1.2519E-01	1.3093E+00
1773	1.7056E-01	4.8017E-01	4.8242E+00	-4.0991E-01	2.3053E+00	1.5689E+01	4.3154E-02	-1.2579E-01	1.3099E+00
1774	1.6966E-01	4.5368E-01	4.3457E+00	-4.1429E-01	2.3872E+00	1.6049E+01	5.0274E-02	-1.2743E-01	1.3514E+00
1775	1.7400E-01	5.0200E-01	5.0207E+00	-4.1007E-01	2.2444E+00	1.5112E+01	4.6431E-02	-1.2224E-01	1.2924E+00
1776	1.9096E-01	9.5670E-01	6.2202E+00	-4.1779E-01	2.3555E+00	1.5852E+01	5.8600E-02	-1.2341E-01	1.3083E+00
1777	1.7725E-01	8.1221E-01	5.5100E+00	-4.1312E-01	2.3511E+00	1.5829E+01	6.2147E-02	-1.2751E-01	1.3297E+00
1778	1.5876E-01	6.8732E-01	5.0617E+00	-4.1367E-01	2.4133E+00	1.6109E+01	6.7096E-02	-1.2801E-01	1.3296E+00
1779	1.7819E-01	6.2938E-01	5.0821E+00	-4.1669E-01	2.3961E+00	1.6037E+01	6.1270E-02	-1.2896E-01	1.3254E+00
1780	1.7111E-01	4.7895E-01	4.4963E+00	-4.1376E-01	2.3738E+00	1.6073E+01	4.7150E-02	-1.2492E-01	1.3290E+00
1781	1.6921E-01	7.1201E-01	5.8279E+00	-4.1449E-01	2.4443E+00	1.6538E+01	7.1115E-02	-1.3056E-01	1.3628E+00
1782	1.6857E-01	4.6084E-01	4.4322E+00	-4.1267E-01	2.3600E+00	1.5925E+01	7.6613E-02	-1.3485E-01	1.3598E+00
1783	1.7288E-01	5.0990E-01	4.0003E+00	-4.1418E-01	2.3833E+00	1.5962E+01	5.7793E-02	-1.3025E-01	1.3293E+00
1784	1.7936E-01	6.5363E-01	5.5113E+00	-4.1645E-01	2.3200E+00	1.5563E+01	5.5949E-02	-1.2509E-01	1.3143E+00
1785	1.7041E-01	5.3283E-01	4.5551E+00	-4.1537E-01	2.3907E+00	1.6192E+01	4.9803E-02	-1.2765E-01	1.3933E+00
1786	1.7007E-01	7.3584E-01	5.2073E+00	-4.1636E-01	2.3717E+00	1.6091E+01	6.7660E-02	-1.2617E-01	1.2968E+00
1787	1.7555E-01	4.9130E-01	5.3303E+00	-4.1019E-01	2.2607E+00	1.5321E+01	3.9857E-02	-1.2298E-01	1.3220E+00
1788	1.8196E-01	4.7274E-01	5.0430E+00	-4.1333E-01	2.4079E+00	1.6482E+01	3.5193E-02	-1.2613E-01	1.3475E+00
1789	1.7825E-01	7.2245E-01	5.5475E+00	-4.1445E-01	2.4511E+00	1.6583E+01	5.9567E-02	-1.2789E-01	1.3298E+00
1790	1.6560E-01	5.8353E-01	4.7704E+00	-4.1275E-01	2.4113E+00	1.6407E+01	7.3129E-02	-1.3350E-01	1.3730E+00
1791	1.6647E-01	4.9550E-01	4.6578E+00	-4.0951E-01	2.3594E+00	1.6100E+01	6.8130E-02	-1.3062E-01	1.3653E+00
1792	1.7336E-01	4.4686E-01	4.7290E+00	-4.0936E-01	2.2943E+00	1.5477E+01	5.0634E-02	-1.2840E-01	1.2928E+00
1793	1.8274E-01	6.6395E-01	5.5284E+00	-4.1207E-01	2.2076E+00	1.4820E+01	5.3620E-02	-1.2150E-01	1.3552E+00
1794	1.8410E-01	6.1422E-01	4.9449E+00	-4.1352E-01	2.3954E+00	1.6022E+01	4.9163E-02	-1.3072E-01	1.3486E+00
1795	1.7656E-01	5.0849E-01	4.6647E+00	-4.1257E-01	2.2211E+00	1.4993E+01	4.6704E-02	-1.2400E-01	1.3429E+00
1796	1.6728E-01	4.9608E-01	4.1217E+00	-4.1053E-01	2.2816E+00	1.5097E+01	5.9300E-02	-1.3034E-01	1.3028E+00
1797	1.8457E-01	6.7199E-01	6.6958E+00	-4.1340E-01	2.2783E+00	1.5512E+01	4.8540E-02	-1.2397E-01	1.3430E+00
1798	1.6744E-01	5.5270E-01	5.2148E+00	-4.1287E-01	2.3663E+00	1.6130E+01	7.3116E-02	-1.3357E-01	1.3297E+00
1799	1.7820E-01	6.4191E-01	5.5954E+00	-4.0799E-01	2.3425E+00	1.5929E+01	4.8627E-02	-1.2711E-01	1.2986E+00
1800	1.7218E-01	4.2669E-01	5.4488E+00	-4.0845E-01	2.3852E+00	1.6343E+01	5.0056E-02	-1.3011E-01	1.2894E+00
1801	1.6469E-01	4.7352E-01	4.4861E+00	-4.1253E-01	2.3732E+00	1.6083E+01	5.4470E-02	-1.2589E-01	1.3173E+00
1802	1.7913E-01	8.1179E-01	5.7116E+00	-4.2027E-01	2.3246E+00	1.5648E+01	6.6995E-02	-1.2400E-01	1.3719E+00
1803	1.7036E-01	5.9454E-01	4.9447E+00	-4.1506E-01	2.3000E+00	1.5504E+01	6.6807E-02	-1.2888E-01	1.3733E+00
1804	1.8314E-01	7.5892E-01	8.6263E+00	-4.1329E-01	2.4529E+00	1.6924E+01	4.3518E-02	-1.2764E-01	1.2726E+00
1805	1.7366E-01	7.1953E-01	4.7109E+00	-4.1530E-01	2.4684E+00	1.6700E+01	7.4692E-02	-1.3144E-01	1.3474E+00
1806	1.7987E-01	1.0572E+00	7.9619E+00	-4.1326E-01	2.4273E+00	1.6411E+01	7.0645E-02	-1.2778E-01	1.3080E+00
1807	1.7648E-01	6.9826E-01	5.1782E+00	-4.1438E-01	2.2457E+00	1.5244E+01	6.3601E-02	-1.2346E-01	1.3362E+00
1808	1.8393E-01	5.3995E-01	5.1638E+00	-4.1177E-01	2.2194E+00	1.5007E+01	4.6504E-02	-1.2412E-01	1.3156E+00
1809	1.8327E-01	8.2615E-01	6.4858E+00	-4.1648E-01	2.3908E+00	1.5843E+01	5.5375E-02	-1.2588E-01	1.3150E+00
1810	1.9398E-01	6.8854E-01	5.9979E+00	-4.2204E-01	2.3138E+00	1.5636E+01	3.3760E-02	-1.2009E-01	1.3268E+00
1811	1.8197E-01	6.2613E-01	4.7306E+00	-4.2139E-01	2.4250E+00	1.6173E+01	4.5370E-02	-1.2640E-01	1.3122E+00
1812	1.7868E-01	3.6642E-01	4.2755E+00	-4.1235E-01	2.3415E+00	1.5841E+01	3.7793E-02	-1.2592E-01	1.3395E+00
1813	1.6067E-01	6.4770E-01	4.9135E+00	-4.1193E-01	2.4123E+00	1.6387E+01	7.9346E-02	-1.3288E-01	1.3441E+00
1814	1.5988E-01	9.4715E-01	6.6383E+00	-4.1085E-01	2.3292E+00	1.5783E+01	8.7458E-02	-1.2759E-01	1.3650E+00
1815	1.7121E-01	5.5297E-01	5.5097E+00	-4.1047E-01	2.3355E+00	1.5953E+01	6.4424E-02	-1.2665E-01	1.2934E+00
1816	1.7658E-01	5.9719E-01	4.7700E+00	-4.1942E-01	2.4115E+00	1.6005E+01	5.3646E-02	-1.2715E-01	1.3368E+00
1817	1.7750E-01	3.8200E-01	4.5039E+00	-4.1327E-01	2.3176E+00	1.5861E+01	4.3172E-02	-1.2352E-01	1.3523E+00
1818	1.6697E-01	4.5516E-01	4.7394E+00	-4.1165E-01	2.3689E+00	1.6119E+01	6.6281E-02	-1.2911E-01	1.2800E+00
1819	1.7165E-01	7.1526E-01	6.1425E+00	-4.1170E-01	2.3535E+00	1.5887E+01	6.6254E-02	-1.2973E-01	1.3473E+00
1820	1.7513E-01	6.0094E-01	5.1218E+00	-4.1662E-01	2.3317E+00	1.5743E+01	5.3217E-02	-1.2726E-01	1.3462E+00
1821	1.8094E-01	9.1372E-01	6.0616E+00	-4.1935E-01	2.3936E+00	1.5959E+01	6.3259E-02	-1.2782E-01	1.3125E+00
1822	1.8525E-01	7.6594E-01	6.3651E+00	-4.1460E-01	2.3651E+00	1.6044E+01	5.6777E-02	-1.2831E-01	1.3268E+00
1823	1.7582E-01	9.0640E-01	6.0430E+00	-4.1456E-01	2.3175E+00	1.5428E+01	6.8822E-02	-1.2900E-01	1.3471E+00
1824	1.7579E-01	6.9925E-01	5.4452E+00	-4.1607E-01	2.3265E+00	1.5704E+01	5.9985E-02	-1.2920E-01	1.3337E+00
1825	1.6717E-01	8.7046E-01	8.1893E+00	-4.1415E-01	2.2918E+00	1.5700E+01	6.0083E-02	-1.2073E-01	1.3045E+00
1826	1.6912E-01	7.0471E-01	5.9978E+00	-4.1485E-01	2.4879E+00	1.6785E+01	5.7304E-02	-1.2564E-01	1.3136E+00
1827	1.8070E-01	4.0943E-01	4.5094E+00	-4.1507E-01	2.3191E+00	1.5871E+01	4.5995E-02	-1.2355E-01	1.3438E+00
1828	1.7081E-01	8.4908E-01	6.6170E+00	-4.1448E-01	2.3055E+00	1.5623E+01	6.3627E-02	-1.2463E-01	1.2775E+00
1829	1.7783E-01	1.1416E+00	8.2501E+00	-4.1348E-01	2.3701E+00	1.6178E+01	7.8343E-02	-1.2969E-01	1.3582E+00
1830	1.7595E-01	8.9554E-01	8.5908E+00	-4.1623E-01	2.4147E+00	1.6520E+01	6.6378E-02	-1.3005E-01	1.3100E+00
1831	1.7268E-01	6.1692E-01	4.6481E+00	-4.1504E-01	2.3393E+00	1.5754E+01	6.7842E-02	-1.2936E-01	1.3465E+00
1832	1.7151E-01	4.0983E-01	4.0461E+00	-4.1132E-01	2.3805E+00	1.6138E+01	5.1904E-02	-1.3111E-01	1.3450E+00
1833	1.8085E-01	5.5096E-01	5.0588E+00	-4.1645E-01	2.3422E+00	1.5836E+01	4.4053E-02	-1.2292E-01	1.3685E+00
1834	1.8027E-01	5.3524E-01	5.1657E+00	-4.1087E-01	2.3238E+00	1.5529E+01	5.3098E-02	-1.2943E-01	1.3170E+00
1835	1.8435E-01	9.2359E-01	6.1418E+00	-4.1861E-01	2.3822E+00	1.5870E+01	6.9125E-02	-1.3166E-01	1.3193E+00
1836	1.7678E-01	6.1211E-01	5.0442E+00	-4.1691E-01	2.3234E+00	1.5593E+01	7.5029E-02	-1.2859E-01	1.3429E+00
1837	1.7953E-01	5.1987E-01	5.4578E+00	-4.1837E-01	2.4579E+00	1.6779E+01	5.3906E-02	-1.2747E-01	1.3485E+00
1838	1.8210E-01	4.9308E-01	5.2342E+00	-4.1581E-01	2.4502E+00	1.6568E+01	2.6384E-02	-1.2558E-01	1.3829E+00
1839	1.7502E-01	9.2410E-01	9.0674E+00	-4.1679E-01	2.4772E+00	1.7182E+01	5.8347E-02	-1.2586E-01	1.3035E+00
1840	1.7620E-01	4.6878E-01	4.4435E+00	-4.1348E-01	2.3274E+00	1.5743E+01	6.0460E-02	-1.2490E-01	1.2940E+00
1841	1.6247E-01	6.4143E-01	4.9758E+00	-4.1209E-01	2.4062E+00	1.6355E+01	7.0437E-02	-1.3189E-01	1.2567E+00
