i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
124,11,0.319983,0.38468,0.423822,2.534503,0.299313,AUT,0,0.009451,0.070207,0.008446,proton,pi-,solid
125,11,0.225953,0.589869,0.428605,2.594362,0.433555,AUT,0,0.008776,0.070207,0.008703,proton,pi-,solid
126,11,0.172457,0.66533,0.473426,2.336103,0.128955,AUT,0,0.006689,0.070207,0.008954,proton,pi-,solid
127,11,0.266755,0.457409,0.473816,2.466931,0.131805,AUT,0,0.007457,0.070207,0.008674,proton,pi-,solid
128,11,0.152752,0.729718,0.473654,2.282346,0.299369,AUT,0,0.0077,0.070207,0.009023,proton,pi-,solid
129,11,0.198632,0.587637,0.473848,2.400934,0.298729,AUT,0,0.007249,0.070207,0.008864,proton,pi-,solid
130,11,0.248443,0.477063,0.473836,2.434602,0.300305,AUT,0,0.006843,0.070207,0.008714,proton,pi-,solid
131,11,0.316093,0.387979,0.473743,2.523979,0.300033,AUT,0,0.010905,0.070207,0.008558,proton,pi-,solid
132,11,0.189023,0.644699,0.476234,2.449382,0.453872,AUT,0,0.008381,0.070207,0.008898,proton,pi-,solid
133,11,0.295104,0.428332,0.475925,2.58178,0.454604,AUT,0,0.010776,0.070207,0.008604,proton,pi-,solid
134,11,0.192837,0.61018,0.523561,2.367892,0.130228,AUT,0,0.00679,0.070207,0.00898,proton,pi-,solid
135,11,0.300964,0.403132,0.523826,2.48726,0.131,AUT,0,0.011839,0.070207,0.008711,proton,pi-,solid
136,11,0.163412,0.6924,0.52367,2.308041,0.30076,AUT,0,0.007267,0.070207,0.009072,proton,pi-,solid
137,11,0.225224,0.525201,0.523832,2.42553,0.30032,AUT,0,0.006864,0.070207,0.008881,proton,pi-,solid
138,11,0.300721,0.404531,0.523755,2.496174,0.300398,AUT,0,0.010194,0.070207,0.008711,proton,pi-,solid
139,11,0.179159,0.660982,0.525095,2.392069,0.47455,AUT,0,0.008395,0.070207,0.009021,proton,pi-,solid
140,11,0.275832,0.450704,0.524541,2.532505,0.473928,AUT,0,0.009492,0.070207,0.008761,proton,pi-,solid
141,11,0.163363,0.687751,0.573444,2.296538,0.246598,AUT,0,0.006969,0.070207,0.00918,proton,pi-,solid
142,11,0.216971,0.543565,0.573806,2.422896,0.244662,AUT,0,0.007172,0.070207,0.009027,proton,pi-,solid
143,11,0.289379,0.419163,0.5735,2.482523,0.242476,AUT,0,0.008012,0.070207,0.00888,proton,pi-,solid
144,11,0.181905,0.646037,0.574354,2.367369,0.48854,AUT,0,0.008241,0.070207,0.009126,proton,pi-,solid
145,11,0.274642,0.447252,0.57358,2.517339,0.483112,AUT,0,0.011766,0.070207,0.008902,proton,pi-,solid
146,11,0.174944,0.652062,0.623498,2.322906,0.248644,AUT,0,0.007052,0.070207,0.009285,proton,pi-,solid
147,11,0.257323,0.469737,0.623339,2.461325,0.243523,AUT,0,0.007284,0.070207,0.009112,proton,pi-,solid
148,11,0.363082,0.381413,0.615849,2.857869,0.178861,AUT,0,0.083662,0.070207,0.008969,proton,pi-,solid
149,11,0.195989,0.608618,0.623796,2.375914,0.492647,AUT,0,0.008058,0.070207,0.009237,proton,pi-,solid
150,11,0.29713,0.434913,0.621027,2.665088,0.476978,AUT,0,0.026201,0.070207,0.009042,proton,pi-,solid
151,11,0.199098,0.638174,0.626559,2.536173,0.648792,AUT,0,0.017319,0.070207,0.009235,proton,pi-,solid
152,11,0.192082,0.606478,0.673452,2.353641,0.250229,AUT,0,0.007109,0.070207,0.009425,proton,pi-,solid
153,11,0.272813,0.449732,0.671849,2.525072,0.237399,AUT,0,0.013202,0.070207,0.009306,proton,pi-,solid
154,11,0.19049,0.627893,0.673864,2.399974,0.543679,AUT,0,0.008167,0.070207,0.009429,proton,pi-,solid
155,11,0.281038,0.470504,0.668997,2.727098,0.487415,AUT,0,0.034384,0.070207,0.009282,proton,pi-,solid
156,11,0.214857,0.747343,0.323809,3.281857,0.126927,AUT,0,0.010987,0.070207,0.00852,proton,pi-,solid
