i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
441,11,0.51727,0.455162,0.473867,4.86001,0.224994,AUT,0,0.087364,0.070207,0.00626,proton,pi+,solid,NA
442,11,0.339173,0.623972,0.474071,4.344861,0.490127,AUT,0,0.009071,0.070207,0.006876,proton,pi+,solid,NA
443,11,0.430327,0.509504,0.473885,4.506513,0.487419,AUT,0,0.013125,0.070207,0.006543,proton,pi+,solid,NA
444,11,0.350593,0.613622,0.474303,4.376753,0.725526,AUT,0,0.011216,0.070207,0.006833,proton,pi+,solid,NA
445,11,0.329947,0.634354,0.523888,4.313021,0.246802,AUT,0,0.009291,0.070207,0.006882,proton,pi+,solid,NA
446,11,0.394395,0.551942,0.523918,4.478123,0.251123,AUT,0,0.008983,0.070207,0.006638,proton,pi+,solid,NA
447,11,0.469031,0.467766,0.523742,4.524325,0.234359,AUT,0,0.018147,0.070207,0.006381,proton,pi+,solid,NA
448,11,0.352716,0.605607,0.524105,4.374277,0.490682,AUT,0,0.008768,0.070207,0.006794,proton,pi+,solid,NA
449,11,0.447384,0.492649,0.523118,4.54363,0.483776,AUT,0,0.021304,0.070207,0.006453,proton,pi+,solid,NA
450,11,0.346294,0.619534,0.524156,4.37475,0.734871,AUT,0,0.011799,0.070207,0.006819,proton,pi+,solid,NA
451,11,0.33856,0.624246,0.573899,4.350835,0.248121,AUT,0,0.0093,0.070207,0.006815,proton,pi+,solid,NA
452,11,0.422459,0.518391,0.573559,4.496289,0.243946,AUT,0,0.010663,0.070207,0.006504,proton,pi+,solid,NA
453,11,0.340458,0.622541,0.574168,4.350085,0.557726,AUT,0,0.008859,0.070207,0.006808,proton,pi+,solid,NA
454,11,0.419248,0.526427,0.572843,4.547829,0.517148,AUT,0,0.016675,0.070207,0.006515,proton,pi+,solid,NA
455,11,0.350191,0.609078,0.623936,4.380893,0.249605,AUT,0,0.00923,0.070207,0.006734,proton,pi+,solid,NA
456,11,0.433342,0.506666,0.622426,4.525196,0.235854,AUT,0,0.01775,0.070207,0.006429,proton,pi+,solid,NA
457,11,0.344293,0.619371,0.623747,4.370567,0.579025,AUT,0,0.008943,0.070207,0.006757,proton,pi+,solid,NA
458,11,0.427414,0.528573,0.619743,4.661712,0.480514,AUT,0,0.036227,0.070207,0.006451,proton,pi+,solid,NA
459,11,0.33979,0.622756,0.673754,4.353573,0.342956,AUT,0,0.008912,0.070207,0.006738,proton,pi+,solid,NA
460,11,0.404391,0.547469,0.671065,4.564077,0.293811,AUT,0,0.015496,0.070207,0.006494,proton,pi+,solid,NA
461,11,0.323889,0.653204,0.672172,4.34379,0.718072,AUT,0,0.019572,0.070207,0.006802,proton,pi+,solid,NA
462,11,0.394098,0.648055,0.324057,5.26808,0.237343,AUT,0,0.011059,0.070207,0.00676,proton,pi+,solid,NA
463,11,0.43812,0.607245,0.323929,5.48747,0.247578,AUT,0,0.010535,0.070207,0.006609,proton,pi+,solid,NA
464,11,0.499936,0.533662,0.323849,5.493922,0.25306,AUT,0,0.011073,0.070207,0.006412,proton,pi+,solid,NA
465,11,0.435798,0.603251,0.32439,5.395689,0.482054,AUT,0,0.010977,0.070207,0.006617,proton,pi+,solid,NA
466,11,0.530216,0.504948,0.324387,5.524954,0.48283,AUT,0,0.047928,0.070207,0.006321,proton,pi+,solid,NA
467,11,0.434703,0.608091,0.325489,5.421782,0.693605,AUT,0,0.03163,0.070207,0.00662,proton,pi+,solid,NA
468,11,0.400559,0.642829,0.373938,5.3098,0.239146,AUT,0,0.011161,0.070207,0.006703,proton,pi+,solid,NA
469,11,0.460954,0.578571,0.373965,5.49291,0.249608,AUT,0,0.010551,0.070207,0.006499,proton,pi+,solid,NA
470,11,0.527897,0.506872,0.373797,5.521136,0.248827,AUT,0,0.021626,0.070207,0.006292,proton,pi+,solid,NA
471,11,0.428138,0.612379,0.374325,5.389579,0.533203,AUT,0,0.009716,0.070207,0.006608,proton,pi+,solid,NA
472,11,0.515925,0.517556,0.374051,5.506592,0.512055,AUT,0,0.027582,0.070207,0.006327,proton,pi+,solid,NA
473,11,0.407931,0.635863,0.423981,5.346133,0.241253,AUT,0,0.011197,0.070207,0.006647,proton,pi+,solid,NA
474,11,0.485879,0.550508,0.423932,5.500915,0.248993,AUT,0,0.012244,0.070207,0.006387,proton,pi+,solid,NA
475,11,0.440569,0.598517,0.424191,5.404017,0.53561,AUT,0,0.009492,0.070207,0.006535,proton,pi+,solid,NA
476,11,0.545828,0.502479,0.423245,5.661454,0.484029,AUT,0,0.066222,0.070207,0.006206,proton,pi+,solid,NA
477,11,0.418556,0.6243,0.473888,5.378741,0.244302,AUT,0,0.011076,0.070207,0.006579,proton,pi+,solid,NA
478,11,0.503488,0.530604,0.473878,5.503314,0.248434,AUT,0,0.018454,0.070207,0.0063,proton,pi+,solid,NA
479,11,0.439787,0.600679,0.474171,5.412346,0.552998,AUT,0,0.010282,0.070207,0.006507,proton,pi+,solid,NA
480,11,0.434976,0.605425,0.523896,5.401,0.246261,AUT,0,0.011131,0.070207,0.00649,proton,pi+,solid,NA
481,11,0.538581,0.501142,0.52336,5.571323,0.241798,AUT,0,0.049981,0.070207,0.006161,proton,pi+,solid,NA
482,11,0.435292,0.605859,0.523866,5.409886,0.554277,AUT,0,0.01187,0.070207,0.006489,proton,pi+,solid,NA
483,11,0.425023,0.616586,0.57393,5.388834,0.328865,AUT,0,0.010603,0.070207,0.006489,proton,pi+,solid,NA
484,11,0.508259,0.528106,0.572136,5.535814,0.287775,AUT,0,0.026933,0.070207,0.006216,proton,pi+,solid,NA
485,11,0.427579,0.615362,0.623292,5.405143,0.361318,AUT,0,0.011161,0.070207,0.006443,proton,pi+,solid,NA
486,11,0.418272,0.626973,0.672392,5.397128,0.342675,AUT,0,0.014814,0.070207,0.006437,proton,pi+,solid,NA
487,11,0.486941,0.637488,0.323833,6.399245,0.242591,AUT,0,0.011287,0.070207,0.006451,proton,pi+,solid,NA
488,11,0.566189,0.597586,0.323851,6.980161,0.242191,AUT,0,0.011874,0.070207,0.00622,proton,pi+,solid,NA
489,11,0.519826,0.620506,0.324526,6.635097,0.522196,AUT,0,0.012469,0.070207,0.006352,proton,pi+,solid,NA
490,11,0.49975,0.629624,0.373845,6.482396,0.243149,AUT,0,0.011405,0.070207,0.006375,proton,pi+,solid,NA
491,11,0.581906,0.591603,0.373959,7.105174,0.241333,AUT,0,0.017575,0.070207,0.006139,proton,pi+,solid,NA
492,11,0.518439,0.6213,0.374083,6.626265,0.535145,AUT,0,0.011929,0.070207,0.00632,proton,pi+,solid,NA
493,11,0.517398,0.620212,0.423877,6.603835,0.24333,AUT,0,0.011476,0.070207,0.006289,proton,pi+,solid,NA
494,11,0.61262,0.59021,0.42383,7.464293,0.239045,AUT,0,0.044106,0.070207,0.006023,proton,pi+,solid,NA
495,11,0.516508,0.622193,0.424114,6.611823,0.539421,AUT,0,0.013685,0.070207,0.006292,proton,pi+,solid,NA
496,11,0.50839,0.62436,0.473947,6.535792,0.321856,AUT,0,0.011335,0.070207,0.006283,proton,pi+,solid,NA
497,11,0.593893,0.589198,0.47356,7.223556,0.299779,AUT,0,0.027052,0.070207,0.006038,proton,pi+,solid,NA
498,11,0.516954,0.622643,0.523623,6.624307,0.349847,AUT,0,0.011785,0.070207,0.006223,proton,pi+,solid,NA
499,11,0.511506,0.62691,0.573317,6.602736,0.340862,AUT,0,0.014148,0.070207,0.006202,proton,pi+,solid,NA
500,11,0.500513,0.634743,0.622541,6.547149,0.32487,AUT,0,0.018245,0.070207,0.006197,proton,pi+,solid,NA
501,8.8,0.104067,0.682346,0.323295,1.161925,0.130509,AUT,0,0.006435,0.070207,0.011341,proton,pi+,solid,NA
502,8.8,0.138936,0.590282,0.323843,1.351338,0.131229,AUT,0,0.006092,0.070207,0.011126,proton,pi+,solid,NA
503,8.8,0.182393,0.521697,0.32408,1.564528,0.131936,AUT,0,0.00531,0.070207,0.010829,proton,pi+,solid,NA
504,8.8,0.244793,0.436067,0.324101,1.755215,0.130741,AUT,0,0.006821,0.070207,0.010417,proton,pi+,solid,NA
505,8.8,0.093793,0.756732,0.324404,1.163883,0.294917,AUT,0,0.005745,0.070207,0.011401,proton,pi+,solid,NA
506,8.8,0.119308,0.656328,0.324379,1.29146,0.29342,AUT,0,0.005369,0.070207,0.011253,proton,pi+,solid,NA
507,8.8,0.138846,0.607947,0.324324,1.392564,0.295503,AUT,0,0.00529,0.070207,0.011126,proton,pi+,solid,NA
508,8.8,0.15847,0.557351,0.32441,1.457078,0.297606,AUT,0,0.005344,0.070207,0.010993,proton,pi+,solid,NA
509,8.8,0.181384,0.508315,0.324469,1.520921,0.299792,AUT,0,0.005249,0.070207,0.010835,proton,pi+,solid,NA
510,8.8,0.215411,0.463964,0.324513,1.646364,0.301055,AUT,0,0.005094,0.070207,0.010606,proton,pi+,solid,NA
511,8.8,0.265698,0.414387,0.324714,1.815518,0.297978,AUT,0,0.008758,0.070207,0.010286,proton,pi+,solid,NA
512,8.8,0.105372,0.717733,0.324942,1.234465,0.488146,AUT,0,0.005593,0.070207,0.011334,proton,pi+,solid,NA
513,8.8,0.145789,0.600405,0.324926,1.439805,0.48573,AUT,0,0.004879,0.070207,0.011079,proton,pi+,solid,NA
514,8.8,0.189156,0.489171,0.325016,1.520909,0.480772,AUT,0,0.005678,0.070207,0.010781,proton,pi+,solid,NA
515,8.8,0.247187,0.419644,0.325332,1.708633,0.47698,AUT,0,0.015833,0.070207,0.010401,proton,pi+,solid,NA
516,8.8,0.142612,0.612033,0.326287,1.372958,0.669644,AUT,0,0.006368,0.070207,0.011084,proton,pi+,solid,NA
517,8.8,0.115037,0.628326,0.373428,1.180744,0.131589,AUT,0,0.007867,0.070207,0.011232,proton,pi+,solid,NA
518,8.8,0.165993,0.532049,0.373975,1.452184,0.131816,AUT,0,0.006531,0.070207,0.0109,proton,pi+,solid,NA
519,8.8,0.232204,0.44803,0.374107,1.707099,0.1306,AUT,0,0.006693,0.070207,0.010457,proton,pi+,solid,NA
520,8.8,0.098598,0.725906,0.373875,1.171654,0.299719,AUT,0,0.004923,0.070207,0.011333,proton,pi+,solid,NA
521,8.8,0.127895,0.622443,0.374041,1.312683,0.297102,AUT,0,0.004602,0.070207,0.011157,proton,pi+,solid,NA
522,8.8,0.151643,0.564408,0.374061,1.411552,0.299567,AUT,0,0.004702,0.070207,0.010998,proton,pi+,solid,NA
523,8.8,0.178208,0.510644,0.374119,1.500633,0.301636,AUT,0,0.004752,0.070207,0.010816,proton,pi+,solid,NA
524,8.8,0.218471,0.460051,0.374174,1.653936,0.302607,AUT,0,0.00469,0.070207,0.010546,proton,pi+,solid,NA
525,8.8,0.274848,0.408146,0.374061,1.850781,0.30053,AUT,0,0.01098,0.070207,0.010189,proton,pi+,solid,NA
526,8.8,0.105704,0.719998,0.374695,1.242107,0.488071,AUT,0,0.005326,0.070207,0.011292,proton,pi+,solid,NA
527,8.8,0.147519,0.60002,0.374652,1.455573,0.48759,AUT,0,0.004837,0.070207,0.011026,proton,pi+,solid,NA
528,8.8,0.194569,0.483694,0.37481,1.545285,0.482905,AUT,0,0.0058,0.070207,0.010704,proton,pi+,solid,NA
529,8.8,0.256594,0.413486,0.374983,1.749182,0.479565,AUT,0,0.021698,0.070207,0.010302,proton,pi+,solid,NA
530,8.8,0.138445,0.621066,0.37568,1.363778,0.686696,AUT,0,0.005892,0.070207,0.011074,proton,pi+,solid,NA
531,8.8,0.239368,0.445697,0.375521,1.758329,0.657667,AUT,0,0.0422,0.070207,0.010409,proton,pi+,solid,NA
532,8.8,0.126547,0.586448,0.4237,1.210929,0.131577,AUT,0,0.008409,0.070207,0.011127,proton,pi+,solid,NA
533,8.8,0.200458,0.483,0.424144,1.579068,0.131509,AUT,0,0.006217,0.070207,0.010633,proton,pi+,solid,NA
534,8.8,0.104266,0.690958,0.423761,1.177419,0.302354,AUT,0,0.005157,0.070207,0.011269,proton,pi+,solid,NA
535,8.8,0.138054,0.583122,0.423959,1.326586,0.299795,AUT,0,0.004365,0.070207,0.011058,proton,pi+,solid,NA
536,8.8,0.168677,0.520575,0.424043,1.4474,0.302216,AUT,0,0.004463,0.070207,0.01085,proton,pi+,solid,NA
537,8.8,0.213589,0.463231,0.424058,1.626775,0.303283,AUT,0,0.004303,0.070207,0.010546,proton,pi+,solid,NA
538,8.8,0.277217,0.406363,0.423987,1.858842,0.301768,AUT,0,0.01226,0.070207,0.010141,proton,pi+,solid,NA
539,8.8,0.108439,0.708953,0.424445,1.253707,0.490793,AUT,0,0.004718,0.070207,0.011244,proton,pi+,solid,NA
540,8.8,0.154776,0.577423,0.424426,1.467979,0.489384,AUT,0,0.004543,0.070207,0.010944,proton,pi+,solid,NA
541,8.8,0.21367,0.460426,0.424498,1.610489,0.484187,AUT,0,0.006503,0.070207,0.010545,proton,pi+,solid,NA
542,8.8,0.139694,0.625254,0.425257,1.386265,0.676917,AUT,0,0.005672,0.070207,0.011035,proton,pi+,solid,NA
543,8.8,0.241084,0.448399,0.424636,1.782484,0.655777,AUT,0,0.052806,0.070207,0.010366,proton,pi+,solid,NA
544,8.8,0.14015,0.555434,0.473846,1.266959,0.131752,AUT,0,0.008066,0.070207,0.01101,proton,pi+,solid,NA
545,8.8,0.220786,0.458152,0.474096,1.657315,0.131532,AUT,0,0.008385,0.070207,0.010469,proton,pi+,solid,NA
546,8.8,0.112061,0.649278,0.473756,1.18673,0.303872,AUT,0,0.005524,0.070207,0.011194,proton,pi+,solid,NA
547,8.8,0.153265,0.539516,0.474024,1.361837,0.301246,AUT,0,0.004363,0.070207,0.010927,proton,pi+,solid,NA
548,8.8,0.201404,0.473795,0.474089,1.568981,0.303558,AUT,0,0.004182,0.070207,0.010598,proton,pi+,solid,NA
549,8.8,0.266509,0.413075,0.473962,1.815514,0.30233,AUT,0,0.010379,0.070207,0.010176,proton,pi+,solid,NA
550,8.8,0.112619,0.689347,0.474203,1.264022,0.493093,AUT,0,0.004354,0.070207,0.01119,proton,pi+,solid,NA
551,8.8,0.166696,0.542045,0.47423,1.481539,0.48965,AUT,0,0.004228,0.070207,0.010834,proton,pi+,solid,NA
552,8.8,0.227775,0.445631,0.474133,1.667088,0.483932,AUT,0,0.00841,0.070207,0.010423,proton,pi+,solid,NA
553,8.8,0.138586,0.634527,0.474825,1.400635,0.681501,AUT,0,0.005065,0.070207,0.011015,proton,pi+,solid,NA
554,8.8,0.234339,0.464788,0.474065,1.795657,0.658848,AUT,0,0.048025,0.070207,0.010379,proton,pi+,solid,NA
555,8.8,0.128537,0.663907,0.476135,1.368808,0.873646,AUT,0,0.01409,0.070207,0.011081,proton,pi+,solid,NA
556,8.8,0.156086,0.52924,0.523903,1.336873,0.131799,AUT,0,0.007515,0.070207,0.010871,proton,pi+,solid,NA
557,8.8,0.256532,0.419994,0.523985,1.775301,0.130825,AUT,0,0.013876,0.070207,0.010207,proton,pi+,solid,NA
558,8.8,0.121568,0.608256,0.523814,1.203955,0.303668,AUT,0,0.005404,0.070207,0.011105,proton,pi+,solid,NA
559,8.8,0.175073,0.501557,0.52407,1.444824,0.302886,AUT,0,0.004285,0.070207,0.010747,proton,pi+,solid,NA
560,8.8,0.235806,0.438749,0.523998,1.700906,0.303067,AUT,0,0.006374,0.070207,0.010339,proton,pi+,solid,NA
561,8.8,0.119586,0.659879,0.524081,1.280492,0.494447,AUT,0,0.00422,0.070207,0.011116,proton,pi+,solid,NA
562,8.8,0.192789,0.496503,0.523847,1.560532,0.486258,AUT,0,0.00407,0.070207,0.010624,proton,pi+,solid,NA
563,8.8,0.124354,0.672425,0.524753,1.351454,0.729656,AUT,0,0.004645,0.070207,0.011083,proton,pi+,solid,NA
564,8.8,0.194476,0.528277,0.524012,1.688434,0.693889,AUT,0,0.011835,0.070207,0.010612,proton,pi+,solid,NA
565,8.8,0.121028,0.592047,0.573819,1.170952,0.251155,AUT,0,0.00648,0.070207,0.011077,proton,pi+,solid,NA
566,8.8,0.165489,0.507612,0.574037,1.384135,0.250215,AUT,0,0.004834,0.070207,0.010779,proton,pi+,solid,NA
567,8.8,0.221749,0.455364,0.573654,1.657353,0.24737,AUT,0,0.005127,0.070207,0.010396,proton,pi+,solid,NA
568,8.8,0.127248,0.628794,0.574063,1.293418,0.495265,AUT,0,0.004423,0.070207,0.011032,proton,pi+,solid,NA
569,8.8,0.198059,0.49653,0.573248,1.613854,0.484205,AUT,0,0.005034,0.070207,0.010553,proton,pi+,solid,NA
570,8.8,0.129416,0.666867,0.574358,1.391638,0.736241,AUT,0,0.004246,0.070207,0.011013,proton,pi+,solid,NA
571,8.8,0.208782,0.525619,0.572731,1.808392,0.682281,AUT,0,0.017217,0.070207,0.010477,proton,pi+,solid,NA
572,8.8,0.128798,0.568034,0.623906,1.194347,0.251088,AUT,0,0.006052,0.070207,0.010987,proton,pi+,solid,NA
573,8.8,0.193311,0.487064,0.623332,1.545368,0.245342,AUT,0,0.00453,0.070207,0.010546,proton,pi+,solid,NA
574,8.8,0.285734,0.409495,0.613683,1.931703,0.166348,AUT,0,0.056833,0.070207,0.009953,proton,pi+,solid,NA
575,8.8,0.138918,0.601531,0.623743,1.347598,0.493873,AUT,0,0.00452,0.070207,0.010912,proton,pi+,solid,NA
576,8.8,0.216336,0.499357,0.621967,1.780002,0.47893,AUT,0,0.010659,0.070207,0.010387,proton,pi+,solid,NA
577,8.8,0.128851,0.680541,0.624004,1.414191,0.756813,AUT,0,0.004279,0.070207,0.010974,proton,pi+,solid,NA
578,8.8,0.137933,0.551717,0.673553,1.242197,0.249357,AUT,0,0.005808,0.070207,0.01088,proton,pi+,solid,NA
579,8.8,0.201546,0.503405,0.672,1.670646,0.237685,AUT,0,0.007035,0.070207,0.010443,proton,pi+,solid,NA
580,8.8,0.124616,0.647574,0.673443,1.312926,0.573111,AUT,0,0.00479,0.070207,0.010964,proton,pi+,solid,NA
581,8.8,0.187827,0.563686,0.671538,1.742996,0.52555,AUT,0,0.008238,0.070207,0.010532,proton,pi+,solid,NA
582,8.8,0.113132,0.757278,0.673283,1.401111,0.914232,AUT,0,0.0091,0.070207,0.011033,proton,pi+,solid,NA
583,8.8,0.254242,0.563598,0.322996,2.310386,0.137151,AUT,0,0.005116,0.070207,0.010356,proton,pi+,solid,NA
584,8.8,0.351815,0.459939,0.323716,2.671121,0.132955,AUT,0,0.013294,0.070207,0.00979,proton,pi+,solid,NA
585,8.8,0.186981,0.733756,0.323392,2.244816,0.307433,AUT,0,0.012653,0.070207,0.010795,proton,pi+,solid,NA
586,8.8,0.240271,0.592041,0.324072,2.343465,0.302884,AUT,0,0.008983,0.070207,0.010441,proton,pi+,solid,NA
587,8.8,0.290174,0.512625,0.324349,2.450476,0.298719,AUT,0,0.006695,0.070207,0.010136,proton,pi+,solid,NA
588,8.8,0.345141,0.466161,0.324355,2.654899,0.295997,AUT,0,0.010112,0.070207,0.009825,proton,pi+,solid,NA
589,8.8,0.19881,0.715094,0.325462,2.312735,0.478395,AUT,0,0.00962,0.070207,0.010712,proton,pi+,solid,NA
590,8.8,0.293995,0.519708,0.32537,2.501685,0.474209,AUT,0,0.009073,0.070207,0.010113,proton,pi+,solid,NA
591,8.8,0.233377,0.641041,0.326678,2.362769,0.66728,AUT,0,0.012244,0.070207,0.010485,proton,pi+,solid,NA
592,8.8,0.200085,0.68042,0.372915,2.22135,0.287396,AUT,0,0.006959,0.070207,0.010664,proton,pi+,solid,NA
593,8.8,0.254642,0.556643,0.373705,2.336311,0.2638,AUT,0,0.005701,0.070207,0.010309,proton,pi+,solid,NA
594,8.8,0.30467,0.491066,0.373928,2.465633,0.253759,AUT,0,0.005215,0.070207,0.010009,proton,pi+,solid,NA
595,8.8,0.359796,0.459643,0.373954,2.730021,0.24694,AUT,0,0.011215,0.070207,0.009702,proton,pi+,solid,NA
596,8.8,0.19935,0.710308,0.374623,2.304828,0.486115,AUT,0,0.011268,0.070207,0.010667,proton,pi+,solid,NA
597,8.8,0.293107,0.521384,0.375077,2.501622,0.477793,AUT,0,0.008953,0.070207,0.010076,proton,pi+,solid,NA
598,8.8,0.228057,0.65558,0.376374,2.367968,0.673796,AUT,0,0.011736,0.070207,0.010478,proton,pi+,solid,NA
599,8.8,0.221384,0.619673,0.423223,2.236106,0.278557,AUT,0,0.005413,0.070207,0.010488,proton,pi+,solid,NA
600,8.8,0.290681,0.505974,0.423814,2.421256,0.2561,AUT,0,0.005022,0.070207,0.010055,proton,pi+,solid,NA
601,8.8,0.350373,0.462423,0.423896,2.674198,0.245831,AUT,0,0.009819,0.070207,0.009715,proton,pi+,solid,NA
602,8.8,0.20871,0.68155,0.424024,2.307623,0.491736,AUT,0,0.01013,0.070207,0.01057,proton,pi+,solid,NA
603,8.8,0.303284,0.504684,0.424468,2.512954,0.482521,AUT,0,0.009843,0.070207,0.00998,proton,pi+,solid,NA
604,8.8,0.223248,0.669999,0.425898,2.379155,0.682542,AUT,0,0.011336,0.070207,0.010473,proton,pi+,solid,NA
605,8.8,0.239298,0.58044,0.473673,2.266797,0.269787,AUT,0,0.005057,0.070207,0.010339,proton,pi+,solid,NA
606,8.8,0.317972,0.48137,0.473873,2.520844,0.248986,AUT,0,0.006061,0.070207,0.009862,proton,pi+,solid,NA
607,8.8,0.226939,0.636024,0.473733,2.324802,0.494719,AUT,0,0.00768,0.070207,0.010417,proton,pi+,solid,NA
608,8.8,0.325015,0.480789,0.473654,2.575982,0.483987,AUT,0,0.013505,0.070207,0.009821,proton,pi+,solid,NA
609,8.8,0.22082,0.672425,0.475096,2.371615,0.697529,AUT,0,0.011075,0.070207,0.010456,proton,pi+,solid,NA
610,8.8,0.257913,0.550595,0.523792,2.313762,0.262901,AUT,0,0.004823,0.070207,0.010186,proton,pi+,solid,NA
611,8.8,0.341854,0.465366,0.523879,2.625243,0.243138,AUT,0,0.010721,0.070207,0.009688,proton,pi+,solid,NA
612,8.8,0.215356,0.661579,0.523955,2.305463,0.571125,AUT,0,0.007385,0.070207,0.010457,proton,pi+,solid,NA
613,8.8,0.303539,0.510603,0.523258,2.552199,0.518567,AUT,0,0.009443,0.070207,0.009907,proton,pi+,solid,NA
614,8.8,0.234922,0.594718,0.573795,2.275417,0.375973,AUT,0,0.005006,0.070207,0.010291,proton,pi+,solid,NA
615,8.8,0.31225,0.494025,0.573194,2.541128,0.304883,AUT,0,0.006649,0.070207,0.009816,proton,pi+,solid,NA
616,8.8,0.210936,0.69298,0.574031,2.357774,0.73353,AUT,0,0.011724,0.070207,0.010445,proton,pi+,solid,NA
617,8.8,0.251857,0.571821,0.623319,2.343656,0.354,AUT,0,0.004837,0.070207,0.010138,proton,pi+,solid,NA
618,8.8,0.34256,0.489782,0.619396,2.768999,0.232745,AUT,0,0.022731,0.070207,0.009596,proton,pi+,solid,NA
619,8.8,0.203041,0.712563,0.623305,2.347013,0.752146,AUT,0,0.0137,0.070207,0.010453,proton,pi+,solid,NA
620,8.8,0.232383,0.625509,0.672304,2.348812,0.454656,AUT,0,0.005598,0.070207,0.010214,proton,pi+,solid,NA
621,8.8,0.332834,0.595334,0.323465,3.234284,0.275787,AUT,0,0.00959,0.070207,0.00989,proton,pi+,solid,NA
622,8.8,0.411963,0.519476,0.323988,3.531972,0.257219,AUT,0,0.01056,0.070207,0.009477,proton,pi+,solid,NA
623,8.8,0.348399,0.590556,0.325646,3.323391,0.493621,AUT,0,0.014259,0.070207,0.009805,proton,pi+,solid,NA
624,8.8,0.356829,0.56711,0.373605,3.305989,0.270457,AUT,0,0.007723,0.070207,0.009715,proton,pi+,solid,NA
625,8.8,0.441696,0.512196,0.373902,3.735719,0.256961,AUT,0,0.024803,0.070207,0.009285,proton,pi+,solid,NA
626,8.8,0.346678,0.591767,0.374972,3.316206,0.504914,AUT,0,0.014006,0.070207,0.00977,proton,pi+,solid,NA
627,8.8,0.340611,0.585673,0.423825,3.256125,0.361066,AUT,0,0.008363,0.070207,0.009763,proton,pi+,solid,NA
628,8.8,0.419801,0.516444,0.423858,3.579291,0.332673,AUT,0,0.012895,0.070207,0.009349,proton,pi+,solid,NA
629,8.8,0.348673,0.578874,0.473871,3.290577,0.393613,AUT,0,0.007848,0.070207,0.009682,proton,pi+,solid,NA
630,8.8,0.434609,0.515201,0.473506,3.697066,0.324965,AUT,0,0.022299,0.070207,0.009236,proton,pi+,solid,NA
631,8.8,0.354531,0.575783,0.523724,3.32547,0.391308,AUT,0,0.008206,0.070207,0.009609,proton,pi+,solid,NA
632,8.8,0.350183,0.581194,0.573336,3.317146,0.381775,AUT,0,0.009512,0.070207,0.009588,proton,pi+,solid,NA
633,8.8,0.339521,0.594793,0.622385,3.295476,0.372602,AUT,0,0.012246,0.070207,0.0096,proton,pi+,solid,NA
634,8.8,0.465293,0.569557,0.324114,4.373426,0.31994,AUT,0,0.013601,0.070207,0.009222,proton,pi+,solid,NA
635,8.8,0.464599,0.569979,0.373987,4.369976,0.326891,AUT,0,0.013939,0.070207,0.009176,proton,pi+,solid,NA
636,8.8,0.463954,0.570179,0.423899,4.365461,0.328673,AUT,0,0.015745,0.070207,0.009135,proton,pi+,solid,NA
637,8.8,0.46286,0.571248,0.473677,4.363317,0.320877,AUT,0,0.018609,0.070207,0.009098,proton,pi+,solid,NA
