x	xu	dxu	xd	dxd	xub	dxub	xdb	dxdb
1.976970E-04	-5.122390E-04	2.899788E-04	3.159646E-03	4.524021E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
1.995262E-04	-5.146702E-04	2.907188E-04	3.166304E-03	4.519277E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.013724E-04	-5.171130E-04	2.914601E-04	3.172975E-03	4.514531E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.032357E-04	-5.195675E-04	2.922028E-04	3.179658E-03	4.509783E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.051162E-04	-5.220337E-04	2.929469E-04	3.186354E-03	4.505034E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.070141E-04	-5.245117E-04	2.936922E-04	3.193064E-03	4.500284E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.089296E-04	-5.270016E-04	2.944389E-04	3.199786E-03	4.495533E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.108628E-04	-5.295034E-04	2.951870E-04	3.206521E-03	4.490780E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.128139E-04	-5.320171E-04	2.959363E-04	3.213269E-03	4.486027E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.147830E-04	-5.345429E-04	2.966870E-04	3.220030E-03	4.481272E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.167704E-04	-5.370807E-04	2.974390E-04	3.226804E-03	4.476515E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.187762E-04	-5.396307E-04	2.981924E-04	3.233591E-03	4.471758E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.208005E-04	-5.421929E-04	2.989471E-04	3.240391E-03	4.467000E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.228435E-04	-5.447674E-04	2.997031E-04	3.247205E-03	4.462240E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.249055E-04	-5.473541E-04	3.004604E-04	3.254032E-03	4.457480E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.269865E-04	-5.499533E-04	3.012190E-04	3.260872E-03	4.452718E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.290868E-04	-5.525649E-04	3.019789E-04	3.267726E-03	4.447956E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.312065E-04	-5.551890E-04	3.027402E-04	3.274593E-03	4.443192E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.333458E-04	-5.578254E-04	3.035026E-04	3.281472E-03	4.438426E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.355049E-04	-5.604720E-04	3.042650E-04	3.288348E-03	4.433636E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.376840E-04	-5.631284E-04	3.050272E-04	3.295218E-03	4.428820E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.398833E-04	-5.657952E-04	3.057893E-04	3.302086E-03	4.423981E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.421029E-04	-5.684725E-04	3.065516E-04	3.308954E-03	4.419123E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.443431E-04	-5.711610E-04	3.073143E-04	3.315823E-03	4.414250E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.466039E-04	-5.738609E-04	3.080775E-04	3.322696E-03	4.409363E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.488857E-04	-5.765727E-04	3.088414E-04	3.329576E-03	4.404466E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.511886E-04	-5.792968E-04	3.096062E-04	3.336465E-03	4.399563E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.535129E-04	-5.820337E-04	3.103721E-04	3.343366E-03	4.394657E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.558586E-04	-5.847837E-04	3.111394E-04	3.350280E-03	4.389752E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.582260E-04	-5.875474E-04	3.119082E-04	3.357211E-03	4.384849E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.606154E-04	-5.903253E-04	3.126787E-04	3.364162E-03	4.379954E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.630268E-04	-5.931177E-04	3.134511E-04	3.371134E-03	4.375068E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.654606E-04	-5.959252E-04	3.142257E-04	3.378130E-03	4.370196E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.679168E-04	-5.987482E-04	3.150027E-04	3.385154E-03	4.365340E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.703958E-04	-6.015873E-04	3.157822E-04	3.392207E-03	4.360504E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.728978E-04	-6.044430E-04	3.165646E-04	3.399293E-03	4.355692E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.754229E-04	-6.073159E-04	3.173500E-04	3.406415E-03	4.350906E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.779713E-04	-6.102063E-04	3.181386E-04	3.413575E-03	4.346150E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.805434E-04	-6.131150E-04	3.189308E-04	3.420776E-03	4.341427E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.831392E-04	-6.160425E-04	3.197267E-04	3.428021E-03	4.336741E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.857591E-04	-6.189893E-04	3.205265E-04	3.435314E-03	4.332094E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.884032E-04	-6.219560E-04	3.213306E-04	3.442656E-03	4.327491E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.910717E-04	-6.249432E-04	3.221392E-04	3.450052E-03	4.322934E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.937650E-04	-6.279516E-04	3.229524E-04	3.457504E-03	4.318427E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.964831E-04	-6.309816E-04	3.237707E-04	3.465015E-03	4.313974E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
2.992265E-04	-6.340343E-04	3.245942E-04	3.472590E-03	4.309578E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.019952E-04	-6.371105E-04	3.254236E-04	3.480234E-03	4.305247E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.047895E-04	-6.402102E-04	3.262585E-04	3.487945E-03	4.300976E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.076097E-04	-6.433330E-04	3.270989E-04	3.495720E-03	4.296762E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.104560E-04	-6.464785E-04	3.279443E-04	3.503556E-03	4.292599E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.133286E-04	-6.496462E-04	3.287946E-04	3.511450E-03	4.288485E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.162278E-04	-6.528359E-04	3.296494E-04	3.519398E-03	4.284414E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.191538E-04	-6.560471E-04	3.305086E-04	3.527399E-03	4.280382E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.221069E-04	-6.592794E-04	3.313718E-04	3.535448E-03	4.276385E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.250873E-04	-6.625324E-04	3.322388E-04	3.543542E-03	4.272419E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.280953E-04	-6.658056E-04	3.331092E-04	3.551678E-03	4.268480E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.311311E-04	-6.690985E-04	3.339828E-04	3.559853E-03	4.264562E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.341950E-04	-6.724108E-04	3.348594E-04	3.568064E-03	4.260662E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.372873E-04	-6.757418E-04	3.357385E-04	3.576306E-03	4.256775E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.404082E-04	-6.790911E-04	3.366198E-04	3.584577E-03	4.252897E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.435579E-04	-6.824583E-04	3.375032E-04	3.592872E-03	4.249023E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.467369E-04	-6.858426E-04	3.383882E-04	3.601189E-03	4.245150E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.499452E-04	-6.892437E-04	3.392746E-04	3.609524E-03	4.241273E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.531832E-04	-6.926610E-04	3.401621E-04	3.617872E-03	4.237387E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.564511E-04	-6.960938E-04	3.410502E-04	3.626231E-03	4.233488E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.597493E-04	-6.995416E-04	3.419387E-04	3.634596E-03	4.229572E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.630781E-04	-7.030038E-04	3.428272E-04	3.642964E-03	4.225633E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.664376E-04	-7.064797E-04	3.437155E-04	3.651330E-03	4.221669E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.698282E-04	-7.099688E-04	3.446030E-04	3.659691E-03	4.217674E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.732502E-04	-7.134703E-04	3.454896E-04	3.668043E-03	4.213644E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.767038E-04	-7.169836E-04	3.463749E-04	3.676381E-03	4.209575E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.801894E-04	-7.205080E-04	3.472584E-04	3.684701E-03	4.205462E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.837072E-04	-7.240438E-04	3.481403E-04	3.693005E-03	4.201306E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.872576E-04	-7.275931E-04	3.490215E-04	3.701303E-03	4.197121E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.908409E-04	-7.311563E-04	3.499023E-04	3.709599E-03	4.192909E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.944573E-04	-7.347337E-04	3.507828E-04	3.717893E-03	4.188672E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
3.981072E-04	-7.383257E-04	3.516630E-04	3.726187E-03	4.184414E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.017908E-04	-7.419327E-04	3.525432E-04	3.734484E-03	4.180135E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.055085E-04	-7.455552E-04	3.534236E-04	3.742785E-03	4.175838E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.092607E-04	-7.491935E-04	3.543041E-04	3.751092E-03	4.171527E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.130475E-04	-7.528479E-04	3.551851E-04	3.759408E-03	4.167201E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.168694E-04	-7.565190E-04	3.560665E-04	3.767734E-03	4.162866E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.207266E-04	-7.602072E-04	3.569487E-04	3.776073E-03	4.158521E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.246196E-04	-7.639129E-04	3.578318E-04	3.784426E-03	4.154170E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.285485E-04	-7.676365E-04	3.587159E-04	3.792796E-03	4.149815E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.325138E-04	-7.713785E-04	3.596011E-04	3.801185E-03	4.145459E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.365158E-04	-7.751393E-04	3.604878E-04	3.809594E-03	4.141103E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.405549E-04	-7.789195E-04	3.613759E-04	3.818027E-03	4.136750E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.446313E-04	-7.827195E-04	3.622657E-04	3.826485E-03	4.132402E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.487454E-04	-7.865397E-04	3.631573E-04	3.834971E-03	4.128062E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.528976E-04	-7.903808E-04	3.640510E-04	3.843488E-03	4.123732E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.570882E-04	-7.942432E-04	3.649469E-04	3.852036E-03	4.119414E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.613176E-04	-7.981275E-04	3.658452E-04	3.860620E-03	4.115110E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.655861E-04	-8.020341E-04	3.667461E-04	3.869240E-03	4.110823E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.698941E-04	-8.059636E-04	3.676497E-04	3.877900E-03	4.106555E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.742420E-04	-8.099166E-04	3.685562E-04	3.886603E-03	4.102309E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.786301E-04	-8.138936E-04	3.694659E-04	3.895350E-03	4.098086E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.830588E-04	-8.178953E-04	3.703789E-04	3.904144E-03	4.093890E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.875285E-04	-8.219221E-04	3.712954E-04	3.912988E-03	4.089722E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.920395E-04	-8.259738E-04	3.722153E-04	3.921879E-03	4.085579E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
4.965923E-04	-8.300496E-04	3.731380E-04	3.930811E-03	4.081456E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.011872E-04	-8.341496E-04	3.740635E-04	3.939785E-03	4.077350E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.058247E-04	-8.382736E-04	3.749918E-04	3.948798E-03	4.073262E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.105050E-04	-8.424215E-04	3.759226E-04	3.957850E-03	4.069189E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.152286E-04	-8.465934E-04	3.768560E-04	3.966941E-03	4.065131E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.199960E-04	-8.507891E-04	3.777919E-04	3.976068E-03	4.061086E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.248075E-04	-8.550087E-04	3.787300E-04	3.985232E-03	4.057054E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.296634E-04	-8.592519E-04	3.796705E-04	3.994431E-03	4.053032E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.345644E-04	-8.635188E-04	3.806130E-04	4.003665E-03	4.049020E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.395106E-04	-8.678092E-04	3.815576E-04	4.012932E-03	4.045016E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.445027E-04	-8.721231E-04	3.825041E-04	4.022231E-03	4.041020E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.495409E-04	-8.764603E-04	3.834524E-04	4.031562E-03	4.037030E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.546257E-04	-8.808208E-04	3.844025E-04	4.040923E-03	4.033045E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.597576E-04	-8.852045E-04	3.853541E-04	4.050313E-03	4.029063E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.649370E-04	-8.896112E-04	3.863073E-04	4.059731E-03	4.025084E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
5.701643E-04	-8.940409E-04	3.872618E-04	4.069177E-03	4.021106E-03	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
