x	xu	dxu	xd	dxd
6.625000E-01	1.295525E-02	8.333072E-04	-1.739053E-03	1.132229E-04
6.675000E-01	1.196890E-02	7.952179E-04	-1.566533E-03	1.052800E-04
6.725000E-01	1.104033E-02	7.576463E-04	-1.408406E-03	9.770401E-05
6.775000E-01	1.016729E-02	7.206539E-04	-1.263712E-03	9.049139E-05
6.825000E-01	9.347747E-03	6.843102E-04	-1.131559E-03	8.363926E-05
6.875000E-01	8.579665E-03	6.486833E-04	-1.011104E-03	7.714460E-05
6.925000E-01	7.860829E-03	6.138226E-04	-9.015134E-04	7.100109E-05
6.975000E-01	7.189208E-03	5.797859E-04	-8.020049E-04	6.520230E-05
7.025000E-01	6.562803E-03	5.466285E-04	-7.118534E-04	5.974248E-05
7.075000E-01	5.979477E-03	5.143882E-04	-6.303454E-04	5.461298E-05
7.125000E-01	5.437236E-03	4.831078E-04	-5.568004E-04	4.980389E-05
7.175000E-01	4.934121E-03	4.528262E-04	-4.906125E-04	4.530799E-05
7.225000E-01	4.468130E-03	4.235710E-04	-4.311757E-04	4.111437E-05
7.275000E-01	4.037344E-03	3.953690E-04	-3.779113E-04	3.721069E-05
7.325000E-01	3.639892E-03	3.682433E-04	-3.303270E-04	3.358926E-05
7.375000E-01	3.273961E-03	3.422139E-04	-2.879054E-04	3.023640E-05
7.425000E-01	2.937705E-03	3.172886E-04	-2.501780E-04	2.713962E-05
7.475000E-01	2.629388E-03	2.934764E-04	-2.167451E-04	2.429040E-05
7.525000E-01	2.347377E-03	2.707881E-04	-1.871754E-04	2.167340E-05
7.575000E-01	2.089957E-03	2.492154E-04	-1.611060E-04	1.927751E-05
7.625000E-01	1.855554E-03	2.287555E-04	-1.381978E-04	1.709135E-05
7.675000E-01	1.642678E-03	2.094052E-04	-1.181243E-04	1.510191E-05
7.725000E-01	1.449820E-03	1.911481E-04	-1.005965E-04	1.329786E-05
