# Q2	x	y	z	pT	obs	target	hadron	value	error
1.7970E+00	1.7530E-02	3.6813E-01	5.2392E-01	1.3196E-01	AUTsivers	proton	pi+	8.8009E-03	4.0258E-03
2.1329E+00	2.4817E-02	3.0822E-01	5.2269E-01	1.3246E-01	AUTsivers	proton	pi+	1.0955E-02	3.3650E-03
2.3486E+00	3.5454E-02	2.3878E-01	5.2312E-01	1.3240E-01	AUTsivers	proton	pi+	1.3632E-02	2.8480E-03
2.5817E+00	4.9909E-02	1.8593E-01	5.2337E-01	1.3201E-01	AUTsivers	proton	pi+	1.6453E-02	2.6191E-03
2.5652E+00	7.1073E-02	1.2995E-01	5.2382E-01	1.3149E-01	AUTsivers	proton	pi+	1.9356E-02	2.3550E-03
3.0387E+00	1.0114E-01	1.0789E-01	5.2483E-01	1.3182E-01	AUTsivers	proton	pi+	2.1852E-02	2.3945E-03
3.7155E+00	1.4206E-01	9.3699E-02	5.2293E-01	1.3301E-01	AUTsivers	proton	pi+	2.3105E-02	2.9727E-03
4.5346E+00	2.0231E-01	8.0539E-02	5.2264E-01	1.3357E-01	AUTsivers	proton	pi+	2.1839E-02	3.7167E-03
5.2886E+00	2.8372E-01	6.6969E-02	5.2477E-01	1.2761E-01	AUTsivers	proton	pi+	1.6314E-02	4.8195E-03
6.3001E+00	3.9333E-01	5.7409E-02	5.2238E-01	1.3534E-01	AUTsivers	proton	pi+	9.7401E-03	8.4839E-03
9.3067E+00	6.4280E-02	5.3185E-01	5.2306E-01	1.3194E-01	AUTsivers	proton	pi+	1.8514E-02	5.8193E-03
1.0993E+01	1.0292E-01	3.8378E-01	5.2336E-01	1.3297E-01	AUTsivers	proton	pi+	2.2162E-02	5.4843E-03
1.2436E+01	1.4525E-01	3.0814E-01	5.2290E-01	1.3165E-01	AUTsivers	proton	pi+	2.2974E-02	4.7834E-03
1.2681E+01	2.0630E-01	2.2145E-01	5.2384E-01	1.3238E-01	AUTsivers	proton	pi+	2.1567E-02	4.2655E-03
1.3036E+01	2.8826E-01	1.6313E-01	5.2350E-01	1.3213E-01	AUTsivers	proton	pi+	1.6605E-02	4.1758E-03
1.3355E+01	4.1193E-01	1.1713E-01	5.2360E-01	1.3301E-01	AUTsivers	proton	pi+	8.4908E-03	4.9271E-03
1.4310E+01	5.6384E-01	9.0520E-02	5.2460E-01	1.3140E-01	AUTsivers	proton	pi+	2.3300E-03	8.0951E-03
1.1736E+00	6.2250E-03	6.7607E-01	5.2364E-01	5.0411E-01	AUTsivers	proton	pi+	1.7597E-02	5.0250E-03
1.2634E+00	8.5770E-03	5.3102E-01	5.2377E-01	5.0367E-01	AUTsivers	proton	pi+	1.9956E-02	3.5774E-03
1.2649E+00	1.2229E-02	3.7309E-01	5.2360E-01	5.0079E-01	AUTsivers	proton	pi+	2.3736E-02	3.1535E-03
1.2724E+00	1.7419E-02	2.6334E-01	5.2306E-01	4.9872E-01	AUTsivers	proton	pi+	2.9112E-02	2.8864E-03
1.2704E+00	2.4989E-02	1.8358E-01	5.2375E-01	4.9788E-01	AUTsivers	proton	pi+	3.6542E-02	2.6105E-03
1.2870E+00	3.4863E-02	1.3303E-01	5.2399E-01	5.0528E-01	AUTsivers	proton	pi+	4.5400E-02	2.6545E-03
1.2800E+00	4.9775E-02	9.2739E-02	5.2419E-01	5.0142E-01	AUTsivers	proton	pi+	5.5186E-02	2.2338E-03
1.3336E+00	7.0876E-02	6.7662E-02	5.2327E-01	5.0807E-01	AUTsivers	proton	pi+	6.5563E-02	2.4779E-03
1.4786E+00	9.6019E-02	5.5164E-02	5.2470E-01	5.1677E-01	AUTsivers	proton	pi+	7.3575E-02	4.7221E-03
2.0017E+00	1.1693E-02	6.1986E-01	5.2362E-01	5.0215E-01	AUTsivers	proton	pi+	2.3049E-02	3.6705E-03
2.3640E+00	1.7536E-02	4.8435E-01	5.2339E-01	4.9926E-01	AUTsivers	proton	pi+	2.8926E-02	3.0595E-03
2.5072E+00	2.4829E-02	3.6384E-01	5.2400E-01	5.0003E-01	AUTsivers	proton	pi+	3.6011E-02	2.5855E-03
2.5488E+00	3.5253E-02	2.6068E-01	5.2334E-01	4.9937E-01	AUTsivers	proton	pi+	4.4675E-02	2.3033E-03
2.5664E+00	5.0124E-02	1.8460E-01	5.2395E-01	4.9832E-01	AUTsivers	proton	pi+	5.4405E-02	2.0853E-03
2.5912E+00	7.1642E-02	1.3058E-01	5.2291E-01	5.0056E-01	AUTsivers	proton	pi+	6.4440E-02	1.9539E-03
2.6517E+00	1.0190E-01	9.3806E-02	5.2387E-01	4.9953E-01	AUTsivers	proton	pi+	7.2396E-02	1.8805E-03
2.8855E+00	1.4433E-01	7.1830E-02	5.2283E-01	4.9173E-01	AUTsivers	proton	pi+	7.4977E-02	2.0043E-03
3.4701E+00	2.0006E-01	6.2176E-02	5.2407E-01	4.9521E-01	AUTsivers	proton	pi+	7.1248E-02	2.7960E-03
3.9741E+00	2.6329E-01	5.3929E-02	5.2411E-01	5.0352E-01	AUTsivers	proton	pi+	6.0494E-02	6.7124E-03
5.4203E+00	3.3247E-02	5.9276E-01	5.2374E-01	4.9871E-01	AUTsivers	proton	pi+	4.2675E-02	4.2354E-03
6.2791E+00	5.0598E-02	4.4639E-01	5.2385E-01	4.9784E-01	AUTsivers	proton	pi+	5.4253E-02	3.5939E-03
6.5659E+00	7.1792E-02	3.2974E-01	5.2353E-01	4.9690E-01	AUTsivers	proton	pi+	6.4001E-02	3.0354E-03
6.6468E+00	1.0188E-01	2.3517E-01	5.2357E-01	4.9782E-01	AUTsivers	proton	pi+	7.2169E-02	2.6744E-03
6.7024E+00	1.4511E-01	1.6682E-01	5.2396E-01	4.9649E-01	AUTsivers	proton	pi+	7.5587E-02	2.4742E-03
6.8148E+00	2.0538E-01	1.1961E-01	5.2370E-01	4.9462E-01	AUTsivers	proton	pi+	7.0491E-02	2.3829E-03
6.8480E+00	2.9033E-01	8.4978E-02	5.2325E-01	4.9439E-01	AUTsivers	proton	pi+	5.3813E-02	2.4756E-03
7.9204E+00	3.9854E-01	7.1237E-02	5.2218E-01	4.9130E-01	AUTsivers	proton	pi+	3.0018E-02	3.7262E-03
9.0674E+00	5.4931E-01	5.8995E-02	5.2525E-01	4.9514E-01	AUTsivers	proton	pi+	8.9002E-03	7.9265E-03
1.4497E+01	9.4088E-02	5.6309E-01	5.2362E-01	4.9597E-01	AUTsivers	proton	pi+	7.0711E-02	4.9667E-03
1.6586E+01	1.4589E-01	4.0944E-01	5.2378E-01	4.9536E-01	AUTsivers	proton	pi+	7.5835E-02	4.6135E-03
1.7120E+01	2.0587E-01	2.9953E-01	5.2365E-01	4.9798E-01	AUTsivers	proton	pi+	7.1057E-02	4.0319E-03
1.7132E+01	2.9140E-01	2.1197E-01	5.2387E-01	4.9697E-01	AUTsivers	proton	pi+	5.3953E-02	3.8297E-03
1.7430E+01	4.0825E-01	1.5394E-01	5.2448E-01	4.9981E-01	AUTsivers	proton	pi+	2.8575E-02	4.4852E-03
1.8150E+01	5.7832E-01	1.1320E-01	5.2341E-01	4.9274E-01	AUTsivers	proton	pi+	6.5727E-03	6.6715E-03
