# Q2	x	y	z	pT	obs	target	hadron	value	error
1.2602E+00	5.0293E-02	1.3546E-01	5.2487E-01	4.9970E-01	AUTsivers	neutron	pi+	-7.9287E-02	6.2265E-03
1.3296E+00	7.1326E-02	1.0054E-01	5.2343E-01	4.9816E-01	AUTsivers	neutron	pi+	-1.1523E-01	7.3021E-03
1.3290E+00	1.0042E-01	7.1323E-02	5.2805E-01	5.0953E-01	AUTsivers	neutron	pi+	-1.5785E-01	6.0393E-03
2.0547E+00	2.4903E-02	4.4631E-01	5.2378E-01	4.9533E-01	AUTsivers	neutron	pi+	-4.8195E-02	9.7093E-03
2.0684E+00	3.5404E-02	3.1553E-01	5.2399E-01	5.0133E-01	AUTsivers	neutron	pi+	-5.7177E-02	8.7805E-03
2.0643E+00	5.0244E-02	2.2188E-01	5.2321E-01	5.0214E-01	AUTsivers	neutron	pi+	-7.8205E-02	7.6830E-03
2.0259E+00	7.1599E-02	1.5323E-01	5.2311E-01	5.0483E-01	AUTsivers	neutron	pi+	-1.1489E-01	6.8318E-03
2.0393E+00	1.0213E-01	1.0811E-01	5.2573E-01	5.0179E-01	AUTsivers	neutron	pi+	-1.5508E-01	6.9842E-03
2.0584E+00	1.4599E-01	7.6419E-02	5.2326E-01	4.8338E-01	AUTsivers	neutron	pi+	-1.6381E-01	6.8261E-03
3.3248E+00	7.1565E-02	2.5118E-01	5.2332E-01	5.0210E-01	AUTsivers	neutron	pi+	-1.1263E-01	9.0710E-03
3.3138E+00	1.0086E-01	1.7752E-01	5.2415E-01	4.9195E-01	AUTsivers	neutron	pi+	-1.4932E-01	9.0459E-03
3.3500E+00	1.4464E-01	1.2502E-01	5.2319E-01	4.9748E-01	AUTsivers	neutron	pi+	-1.6549E-01	8.9327E-03
3.4268E+00	2.0659E-01	8.9963E-02	5.2353E-01	4.9339E-01	AUTsivers	neutron	pi+	-1.2231E-01	9.8265E-03
1.0199E+01	8.9847E-01	6.1375E-02	5.3526E-01	9.4525E-01	AUTsivers	neutron	pi+	6.5500E-06	5.3014E-03
1.2739E+00	3.5393E-02	1.9420E-01	6.2354E-01	5.0492E-01	AUTsivers	neutron	pi+	-6.0511E-02	9.0447E-03
1.2687E+00	7.4718E-02	9.1884E-02	6.2283E-01	4.9563E-01	AUTsivers	neutron	pi+	-1.2729E-01	9.2480E-03
1.2990E+00	1.0175E-01	6.8916E-02	6.2448E-01	5.0182E-01	AUTsivers	neutron	pi+	-1.6627E-01	8.5028E-03
2.1027E+00	1.4574E-01	7.7729E-02	6.2474E-01	5.1631E-01	AUTsivers	neutron	pi+	-1.8316E-01	9.2735E-03
