i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
172,11.0,0.263466,0.455224,0.424191,2.471102,0.289914,AUT,0.0,0.007413,0.070207,0.007318,proton,pi+,solid
173,11.0,0.320244,0.389374,0.424214,2.565474,0.290602,AUT,0.0,0.007658,0.070207,0.007126,proton,pi+,solid
174,11.0,0.163892,0.664613,0.423509,2.234419,0.493327,AUT,0.0,0.006398,0.070207,0.007782,proton,pi+,solid
175,11.0,0.209793,0.567701,0.424390,2.450654,0.485918,AUT,0.0,0.008157,0.070207,0.007542,proton,pi+,solid
176,11.0,0.284673,0.435177,0.424472,2.524817,0.483368,AUT,0.0,0.006938,0.070207,0.007246,proton,pi+,solid
177,11.0,0.189023,0.617481,0.424126,2.353742,0.683476,AUT,0.0,0.006251,0.070207,0.007651,proton,pi+,solid
178,11.0,0.287414,0.430229,0.424004,2.542605,0.677210,AUT,0.0,0.016025,0.070207,0.007234,proton,pi+,solid
179,11.0,0.197608,0.603423,0.425572,2.393489,0.883034,AUT,0.0,0.016450,0.070207,0.007610,proton,pi+,solid
180,11.0,0.200612,0.559368,0.473634,2.300503,0.130361,AUT,0.0,0.008897,0.070207,0.007567,proton,pi+,solid
181,11.0,0.264625,0.450007,0.473805,2.445518,0.128128,AUT,0.0,0.008984,0.070207,0.007292,proton,pi+,solid
182,11.0,0.332523,0.379028,0.473614,2.598006,0.127975,AUT,0.0,0.012857,0.070207,0.007063,proton,pi+,solid
183,11.0,0.177725,0.610386,0.473487,2.229634,0.304009,AUT,0.0,0.008171,0.070207,0.007684,proton,pi+,solid
184,11.0,0.216741,0.538770,0.474032,2.406345,0.296338,AUT,0.0,0.008097,0.070207,0.007487,proton,pi+,solid
185,11.0,0.256530,0.465328,0.474140,2.457984,0.292200,AUT,0.0,0.007845,0.070207,0.007321,proton,pi+,solid
186,11.0,0.317435,0.391293,0.474148,2.554538,0.293027,AUT,0.0,0.008554,0.070207,0.007111,proton,pi+,solid
187,11.0,0.177622,0.622959,0.473408,2.271683,0.491278,AUT,0.0,0.007297,0.070207,0.007684,proton,pi+,solid
188,11.0,0.239858,0.505309,0.474450,2.479358,0.485161,AUT,0.0,0.010048,0.070207,0.007389,proton,pi+,solid
189,11.0,0.321716,0.389997,0.474377,2.582734,0.478376,AUT,0.0,0.011332,0.070207,0.007096,proton,pi+,solid
190,11.0,0.193480,0.596960,0.473828,2.350112,0.731814,AUT,0.0,0.006232,0.070207,0.007604,proton,pi+,solid
191,11.0,0.277821,0.449112,0.473738,2.565420,0.705662,AUT,0.0,0.012593,0.070207,0.007243,proton,pi+,solid
192,11.0,0.216704,0.525005,0.523153,2.324872,0.129823,AUT,0.0,0.008835,0.070207,0.007468,proton,pi+,solid
193,11.0,0.300100,0.409402,0.523697,2.519949,0.128717,AUT,0.0,0.009885,0.070207,0.007142,proton,pi+,solid
194,11.0,0.191766,0.573168,0.522384,2.258456,0.300966,AUT,0.0,0.008671,0.070207,0.007587,proton,pi+,solid
195,11.0,0.242193,0.488550,0.523975,2.434319,0.294839,AUT,0.0,0.008145,0.070207,0.007353,proton,pi+,solid
196,11.0,0.309182,0.399410,0.524052,2.535937,0.294975,AUT,0.0,0.008733,0.070207,0.007112,proton,pi+,solid
197,11.0,0.197460,0.572453,0.522708,2.317746,0.489591,AUT,0.0,0.008869,0.070207,0.007558,proton,pi+,solid
198,11.0,0.281051,0.439451,0.524079,2.522472,0.481653,AUT,0.0,0.010238,0.070207,0.007208,proton,pi+,solid
199,11.0,0.216089,0.546430,0.523060,2.392541,0.743115,AUT,0.0,0.006857,0.070207,0.007475,proton,pi+,solid
200,11.0,0.243683,0.476675,0.573307,2.359799,0.129394,AUT,0.0,0.008699,0.070207,0.007328,proton,pi+,solid
201,11.0,0.339919,0.376671,0.573420,2.640432,0.129781,AUT,0.0,0.019615,0.070207,0.006984,proton,pi+,solid
202,11.0,0.213511,0.521181,0.572806,2.283539,0.298521,AUT,0.0,0.008910,0.070207,0.007455,proton,pi+,solid
203,11.0,0.291574,0.420550,0.573575,2.511348,0.294758,AUT,0.0,0.008442,0.070207,0.007143,proton,pi+,solid
204,11.0,0.230602,0.503013,0.573098,2.360192,0.487298,AUT,0.0,0.010108,0.070207,0.007382,proton,pi+,solid
205,11.0,0.321545,0.406331,0.572053,2.694487,0.470789,AUT,0.0,0.023070,0.070207,0.007040,proton,pi+,solid
206,11.0,0.222860,0.521915,0.572570,2.375343,0.734835,AUT,0.0,0.011728,0.070207,0.007415,proton,pi+,solid
207,11.0,0.224725,0.490102,0.622373,2.263488,0.236940,AUT,0.0,0.008735,0.070207,0.007374,proton,pi+,solid
208,11.0,0.291223,0.423053,0.622775,2.533055,0.229808,AUT,0.0,0.008659,0.070207,0.007111,proton,pi+,solid
209,11.0,0.239193,0.485717,0.621792,2.377270,0.547993,AUT,0.0,0.011774,0.070207,0.007314,proton,pi+,solid
210,11.0,0.243344,0.461390,0.671398,2.309397,0.294395,AUT,0.0,0.008589,0.070207,0.007262,proton,pi+,solid
211,11.0,0.304936,0.434192,0.669615,2.730579,0.244329,AUT,0.0,0.018413,0.070207,0.007028,proton,pi+,solid
212,11.0,0.253965,0.628705,0.324059,3.289737,0.127794,AUT,0.0,0.013105,0.070207,0.007400,proton,pi+,solid
213,11.0,0.297414,0.565373,0.324046,3.465285,0.127078,AUT,0.0,0.012335,0.070207,0.007245,proton,pi+,solid
